frame,mother,father,patient
1599,6.52713e-05,0.000273406,0.00224225
1600,0.000116038,0.000399593,0.0046164
1601,7.9776e-05,0.000644958,0.00681468
1602,7.9776e-05,0.000581864,0.00773796
1603,8.70284e-05,0.000525781,0.00874918
1604,0.0001523,0.00050475,0.00694658
1605,5.80189e-05,0.000133198,0.00444054
1606,9.42808e-05,0.000105156,0.00276984
1607,7.25237e-05,0.000210312,0.00175863
1608,0.000188562,7.01041e-05,0.0030776
1609,2.90095e-05,0.000133198,0.00540778
1610,0.00012329,7.01041e-05,0.00795779
1611,7.9776e-05,0,0.00786986
1612,0.000145047,0,0.00778193
1613,6.52713e-05,2.10312e-05,0.00839745
1614,8.70284e-05,2.80416e-05,0.00444054
1615,8.70284e-05,0,0.00162673
1616,0.000217571,0,0.00466036
1617,7.25237e-05,2.80416e-05,0.00633106
1618,0.000108786,1.40208e-05,0.0074302
1619,5.07666e-05,7.01041e-06,0.0101121
1620,9.42808e-05,2.10312e-05,0.00857331
1621,6.52713e-05,7.01041e-05,0.0075621
1622,7.25237e-05,8.41249e-05,0.00870521
1623,6.52713e-05,2.10312e-05,0.00338536
1624,0.000101533,5.60833e-05,0.00268191
1625,5.07666e-05,0.000126187,0.00395691
1626,0.000108786,1.40208e-05,0.00624313
1627,6.52713e-05,1.40208e-05,0.00716641
1628,0.000145047,0.000280416,0.0106397
1629,2.90095e-05,0.000455677,0.00778193
1630,7.9776e-05,0.00149322,0.00734227
1631,7.25237e-05,0.00169652,0.00822159
1632,0.000130543,0.00107259,0.00272587
1633,3.62618e-05,0.0003365,0.0014069
1634,6.52713e-05,0.000757124,0.00562761
1635,4.35142e-05,0.000546812,0.00637503
1636,0.000101533,0.00017526,0.00795779
1637,5.07666e-05,0.000140208,0.00962849
1638,5.07666e-05,2.10312e-05,0.00699055
1639,5.80189e-05,1.40208e-05,0.00707848
1640,7.25237e-05,2.10312e-05,0.00703451
1641,2.90095e-05,4.90729e-05,0.00276984
1642,0.000108786,2.10312e-05,0.00237415
1643,4.35142e-05,0,0.00505606
1644,0.0001523,4.20625e-05,0.0061552
1645,0.000101533,1.40208e-05,0.00641899
1646,0.000101533,7.01041e-06,0.00958452
1647,6.52713e-05,5.60833e-05,0.00861728
1648,0.000101533,4.90729e-05,0.00650692
1649,4.35142e-05,0.000406604,0.0093647
1650,0.000108786,3.50521e-05,0.00255001
1651,7.9776e-05,7.01041e-06,0.00505606
1652,0.000166804,7.01041e-06,0.00659486
1653,2.90095e-05,7.01041e-06,0.00716641
1654,0.00012329,0.000609906,0.00765003
1655,5.80189e-05,0.00185776,0.007694
1656,0.000137795,0.00194889,0.0060233
1657,5.80189e-05,0.00113569,0.00276984
1658,0.000130543,0.00102352,0.00281381
1659,0.000130543,0.00150724,0.00211035
1660,0.0001523,0.00108661,0.00505606
1661,6.52713e-05,0.000630937,0.00655089
1662,5.80189e-05,7.01041e-05,0.00765003
1663,7.9776e-05,1.40208e-05,0.00883711
1664,0.000159552,2.10312e-05,0.00883711
1665,5.07666e-05,2.80416e-05,0.00488019
1666,8.70284e-05,5.60833e-05,0.00259398
1667,5.80189e-05,0,0.00263794
1668,9.42808e-05,2.80416e-05,0.00378105
1669,5.07666e-05,4.20625e-05,0.00514399
1670,0.000108786,2.10312e-05,0.00813366
1671,5.07666e-05,1.40208e-05,0.00751814
1672,0.000145047,1.40208e-05,0.00672675
1673,5.07666e-05,3.50521e-05,0.00707848
1674,5.80189e-05,0.000105156,0.0029457
1675,8.70284e-05,0.000112167,0.00255001
1676,0.000137795,0.000119177,0.00694658
1677,6.52713e-05,7.01041e-06,0.00580347
1678,0.000159552,0,0.00584744
1679,3.62618e-05,1.40208e-05,0.00716641
1680,0.000130543,1.40208e-05,0.0078259
1681,5.80189e-05,0.00016825,0.0061552
1682,0.00012329,0.000981457,0.00650692
1683,5.80189e-05,0.00122682,0.00347329
1684,0.000101533,0.00135301,0.00246208
1685,4.35142e-05,0.00085527,0.00426467
1686,7.9776e-05,0.000427635,0.00725434
1687,7.9776e-05,0.000322479,0.0075621
1688,0.000166804,0.000301448,0.00734227
1689,6.52713e-05,0.000112167,0.00549571
1690,0.00012329,6.30937e-05,0.00483623
1691,7.9776e-05,7.01041e-06,0.00259398
1692,0.000166804,4.20625e-05,0.00127501
1693,5.07666e-05,1.40208e-05,0.00184656
1694,0.00012329,2.80416e-05,0.00580347
1695,5.80189e-05,9.11353e-05,0.00523192
1696,0.000145047,0.000112167,0.00558364
1697,5.80189e-05,0.000315468,0.0047483
1698,9.42808e-05,0.000189281,0.00246208
1699,9.42808e-05,0.000196291,0.00202242
1700,0.000108786,0.000189281,0.00263794
1701,5.07666e-05,7.01041e-05,0.000747417
1702,0.000116038,0,0.00136294
1703,7.25237e-05,6.30937e-05,0.00219829
1704,0.000108786,0.000385573,0.0032095
1705,4.35142e-05,0.000750114,0.00329743
1706,5.80189e-05,0.000827228,0.00989228
1707,7.25237e-05,0.000672999,0.0190372
1708,0.000159552,0.000567843,0.0472192
1709,6.52713e-05,0.000287427,0.0836228
1710,0.00012329,0.000420625,0.0960651
1711,5.07666e-05,0.000112167,0.0911849
1712,0.00012329,9.11353e-05,0.07439
1713,7.9776e-05,7.71145e-05,0.0559683
1714,0.000116038,7.01041e-06,0.0455485
1715,6.52713e-05,7.01041e-05,0.0415916
1716,0.000145047,2.80416e-05,0.0385579
1717,9.42808e-05,0.000147219,0.0449769
1718,0.00012329,4.20625e-05,0.0567158
1719,5.80189e-05,0.00017526,0.0726313
1720,0.000145047,0.000133198,0.0746098
1721,6.52713e-05,0.000147219,0.0710046
1722,9.42808e-05,8.41249e-05,0.0531545
1723,7.25237e-05,3.50521e-05,0.0463399
1724,0.000159552,2.10312e-05,0.0319631
1725,7.25237e-05,0.000112167,0.0221587
1726,0.000101533,0.000140208,0.0383381
1727,6.52713e-05,6.30937e-05,0.047483
1728,0.000137795,0.000119177,0.0541658
1729,4.35142e-05,0.000140208,0.0495054
1730,0.000101533,0.000189281,0.0400967
1731,6.52713e-05,0.000203302,0.0314355
1732,0.000145047,0.000413614,0.0338096
1733,5.80189e-05,0.000581864,0.0299846
1734,6.52713e-05,0.000392583,0.0290613
1735,7.9776e-05,0.000532791,0.0345131
1736,0.0001523,0.000722072,0.0398769
1737,6.52713e-05,0.000189281,0.0479666
1738,9.42808e-05,9.11353e-05,0.0517916
1739,7.25237e-05,0.000525781,0.0498571
1740,0.00012329,4.90729e-05,0.0402286
1741,0.000101533,0.00017526,0.0300286
1742,8.70284e-05,0.000287427,0.0202242
1743,9.42808e-05,0.00017526,0.0118268
1744,0.00012329,7.01041e-06,0.0117828
1745,5.07666e-05,7.71145e-05,0.0105078
1746,7.9776e-05,5.60833e-05,0.00725434
1747,9.42808e-05,7.01041e-06,0.00905694
1748,0.0001523,9.81457e-05,0.00892504
1749,7.9776e-05,4.90729e-05,0.00567158
1750,0.000137795,2.80416e-05,0.00347329
1751,4.35142e-05,7.01041e-06,0.00536382
1752,0.00012329,4.20625e-05,0.00426467
1753,2.17571e-05,8.41249e-05,0.00540778
1754,0.000101533,7.01041e-06,0.00839745
1755,8.70284e-05,7.01041e-05,0.00707848
1756,0.000116038,8.41249e-05,0.00835348
1757,5.80189e-05,9.11353e-05,0.00637503
1758,0.000101533,3.50521e-05,0.00382502
1759,9.42808e-05,7.01041e-06,0.00206639
1760,0.000108786,1.40208e-05,0.0060233
1761,5.07666e-05,0,0.00518795
1762,0.000159552,1.40208e-05,0.00567158
1763,8.70284e-05,2.80416e-05,0.00659486
1764,0.000188562,1.40208e-05,0.00549571
1765,5.80189e-05,9.81457e-05,0.00400088
1766,0.000108786,9.81457e-05,0.00360519
1767,8.70284e-05,9.81457e-05,0.00259398
1768,0.000130543,2.10312e-05,0.00272587
1769,5.07666e-05,2.80416e-05,0.00562761
1770,0.000145047,7.71145e-05,0.00655089
1771,8.70284e-05,0.000126187,0.00597934
1772,0.00012329,0.000462687,0.00976039
1773,4.35142e-05,0.000301448,0.00575951
1774,9.42808e-05,0.000196291,0.0047483
1775,5.80189e-05,0.000413614,0.00413278
1776,8.70284e-05,0.000350521,0.00444054
1777,3.62618e-05,7.01041e-05,0.0046164
1778,7.25237e-05,2.10312e-05,0.00791383
1779,7.9776e-05,1.40208e-05,0.00681468
1780,0.00012329,3.50521e-05,0.00575951
1781,4.35142e-05,0.000210312,0.00536382
1782,8.70284e-05,0.000294437,0.00263794
1783,7.25237e-05,2.10312e-05,0.00118707
1784,0.000130543,0.000140208,0.00360519
1785,5.07666e-05,2.10312e-05,0.0044845
1786,0.000108786,2.10312e-05,0.00510002
1787,8.70284e-05,3.50521e-05,0.00650692
1788,9.42808e-05,3.50521e-05,0.00606727
1789,5.07666e-05,4.90729e-05,0.00470433
1790,8.70284e-05,1.40208e-05,0.00276984
1791,5.80189e-05,4.20625e-05,0.00131897
1792,0.000130543,4.90729e-05,0.00206639
1793,6.52713e-05,2.10312e-05,0.00395691
1794,9.42808e-05,2.10312e-05,0.00505606
1795,7.9776e-05,4.90729e-05,0.00690262
1796,0.000137795,8.41249e-05,0.00866124
1797,4.35142e-05,2.10312e-05,0.00738624
1798,5.80189e-05,5.60833e-05,0.00444054
1799,7.25237e-05,1.40208e-05,0.00263794
1800,0.00012329,7.01041e-06,0.00127501
1801,5.07666e-05,7.01041e-05,0.00290174
1802,0.000166804,0.000287427,0.00312157
1803,9.42808e-05,2.80416e-05,0.00422071
1804,0.000108786,0.000140208,0.00439657
1805,0.000159552,0.000497739,0.00751814
1806,0.000116038,0.000224333,0.0016707
1807,4.35142e-05,0.000252375,0.0029457
1808,0.0001523,0.000532791,0.00281381
1809,7.25237e-05,0.000560833,0.00338536
1810,0.000101533,0.000392583,0.00329743
1811,4.35142e-05,0.000813208,0.00536382
1812,7.25237e-05,0.000623927,0.00408881
1813,5.80189e-05,5.60833e-05,0.00250605
1814,0.000130543,0.000238354,0.00351726
1815,7.9776e-05,9.11353e-05,0.00408881
1816,0.000145047,0.000539802,0.00400088
1817,8.70284e-05,0.00161239,0.0061552
1818,5.80189e-05,0.000764135,0.00567158
1819,6.52713e-05,4.90729e-05,0.00611123
1820,0.000145047,2.10312e-05,0.00747417
1821,5.80189e-05,2.10312e-05,0.00611123
1822,9.42808e-05,4.90729e-05,0.00413278
1823,5.80189e-05,8.41249e-05,0.00699055
1824,0.000159552,7.01041e-06,0.00479226
1825,4.35142e-05,6.30937e-05,0.0061552
1826,0.000116038,0.000364541,0.0111233
1827,4.35142e-05,1.40208e-05,0.00672675
1828,0.000108786,2.10312e-05,0.00707848
1829,7.25237e-05,4.20625e-05,0.00422071
1830,0.000108786,4.90729e-05,0.00206639
1831,5.80189e-05,1.40208e-05,0.00259398
1832,7.9776e-05,5.60833e-05,0.00553968
1833,5.07666e-05,5.60833e-05,0.00703451
1834,7.25237e-05,7.01041e-06,0.00883711
1835,7.9776e-05,0,0.0108156
1836,6.52713e-05,1.40208e-05,0.00901297
1837,7.9776e-05,1.40208e-05,0.00866124
1838,9.42808e-05,2.80416e-05,0.00813366
1839,8.70284e-05,2.10312e-05,0.00276984
1840,0.000130543,0,0.00466036
1841,5.80189e-05,7.01041e-06,0.00932073
1842,7.25237e-05,7.01041e-06,0.00712244
1843,5.80189e-05,1.40208e-05,0.00817762
1844,0.000116038,0.000147219,0.00716641
1845,5.07666e-05,1.40208e-05,0.00584744
1846,0.000101533,7.01041e-06,0.00413278
1847,6.52713e-05,3.50521e-05,0.00175863
1848,0.00012329,7.71145e-05,0.00149483
1849,5.07666e-05,2.10312e-05,0.00233018
1850,9.42808e-05,2.10312e-05,0.00452847
1851,4.35142e-05,0,0.00633106
1852,0.000130543,4.90729e-05,0.0074302
1853,5.07666e-05,3.50521e-05,0.00866124
1854,0.00012329,2.80416e-05,0.00558364
1855,2.17571e-05,1.40208e-05,0.00417674
1856,8.70284e-05,5.60833e-05,0.00351726
1857,3.62618e-05,0.000105156,0.00224225
1858,0.000101533,7.01041e-06,0.0043526
1859,5.80189e-05,0,0.0075621
1860,0.000108786,0,0.00795779
1861,2.17571e-05,0,0.00633106
1862,7.25237e-05,3.50521e-05,0.00672675
1863,6.52713e-05,0,0.0046164
1864,0.000159552,7.01041e-06,0.00351726
1865,7.25237e-05,1.40208e-05,0.00312157
1866,7.25237e-05,1.40208e-05,0.00334139
1867,6.52713e-05,0,0.00536382
1868,0.000145047,0,0.00580347
1869,7.25237e-05,1.40208e-05,0.00637503
1870,0.00012329,0,0.00593537
1871,5.80189e-05,7.01041e-06,0.00637503
1872,0.000174057,0,0.00342933
1873,6.52713e-05,2.10312e-05,0.0016707
1874,9.42808e-05,2.10312e-05,0.0047483
1875,7.9776e-05,0,0.00479226
1876,0.000188562,2.10312e-05,0.00685865
1877,4.35142e-05,1.40208e-05,0.00795779
1878,5.80189e-05,7.01041e-06,0.00716641
1879,0.000159552,9.81457e-05,0.00813366
1880,0.000261085,1.40208e-05,0.00945263
1881,9.42808e-05,2.80416e-05,0.00426467
1882,0.000145047,7.01041e-06,0.00369312
1883,9.42808e-05,2.10312e-05,0.007694
1884,0.000174057,7.01041e-06,0.00646296
1885,8.70284e-05,2.10312e-05,0.00663882
1886,0.000101533,7.01041e-06,0.00866124
1887,7.25237e-05,2.10312e-05,0.00510002
1888,0.000174057,7.01041e-05,0.00395691
1889,9.42808e-05,2.80416e-05,0.00276984
1890,0.000145047,4.90729e-05,0.00316553
1891,9.42808e-05,5.60833e-05,0.00540778
1892,0.000137795,2.80416e-05,0.0061552
1893,3.62618e-05,2.80416e-05,0.00707848
1894,0.000108786,7.01041e-06,0.00633106
1895,4.35142e-05,3.50521e-05,0.00655089
1896,0.000137795,7.01041e-06,0.00281381
1897,0.000108786,4.20625e-05,0.00114311
1898,0.000101533,7.01041e-06,0.00272587
1899,6.52713e-05,4.20625e-05,0.00400088
1900,0.000130543,1.40208e-05,0.0046164
1901,6.52713e-05,3.50521e-05,0.00624313
1902,0.000101533,1.40208e-05,0.0060233
1903,6.52713e-05,4.20625e-05,0.00514399
1904,0.000159552,2.10312e-05,0.00422071
1905,7.9776e-05,2.10312e-05,0.00255001
1906,0.000145047,6.30937e-05,0.00193449
1907,0.000145047,2.10312e-05,0.00338536
1908,0.000174057,3.50521e-05,0.00575951
1909,0.000101533,1.40208e-05,0.00545175
1910,0.000130543,0.000112167,0.00681468
1911,0.00012329,4.20625e-05,0.00523192
1912,0.000108786,0.000105156,0.00400088
1913,7.25237e-05,0.000287427,0.00281381
1914,8.70284e-05,3.50521e-05,0.00206639
1915,6.52713e-05,9.11353e-05,0.00272587
1916,0.000137795,0.000329489,0.00466036
1917,5.07666e-05,0.000427635,0.00466036
1918,7.25237e-05,0.000988468,0.00496812
1919,5.07666e-05,0.00086228,0.00668279
1920,9.42808e-05,0.000939395,0.00553968
1921,3.62618e-05,0.00101651,0.00325346
1922,0.000116038,0.000665989,0.00329743
1923,5.07666e-05,0.000273406,0.00180259
1924,0.000130543,0.000672999,0.00430864
1925,6.52713e-05,0.000301448,0.00567158
1926,0.000101533,5.60833e-05,0.00584744
1927,0.000108786,9.81457e-05,0.00677072
1928,0.00012329,0.00017526,0.00734227
1929,5.07666e-05,8.41249e-05,0.0043526
1930,0.000130543,8.41249e-05,0.00131897
1931,5.80189e-05,3.50521e-05,0.00224225
1932,9.42808e-05,6.30937e-05,0.00241811
1933,5.07666e-05,2.10312e-05,0.00364915
1934,0.00012329,0.000259385,0.00611123
1935,0.000108786,2.10312e-05,0.00540778
1936,0.000108786,1.40208e-05,0.00536382
1937,0.000297347,2.10312e-05,0.00677072
1938,0.000377123,4.90729e-05,0.00360519
1939,0.0001523,7.01041e-06,0.00171466
1940,0.000326357,0.000161239,0.00298967
1941,0.000137795,7.01041e-06,0.00400088
1942,0.000442394,2.10312e-05,0.00523192
1943,0.000834022,1.40208e-05,0.00677072
1944,0.00131268,2.80416e-05,0.00422071
1945,0.00174057,3.50521e-05,0.00263794
1946,0.00148674,5.60833e-05,0.00241811
1947,0.000717984,4.90729e-05,0.000835348
1948,0.000195814,0.000154229,0.0014069
1949,7.9776e-05,0.000196291,0.00540778
1950,8.70284e-05,7.01041e-05,0.0044845
1951,5.80189e-05,3.50521e-05,0.00351726
1952,0.000232076,0.00017526,0.00408881
1953,0.000166804,4.20625e-05,0.00189053
1954,0.000232076,1.40208e-05,0.00105518
1955,0.000543928,0,0.00219829
1956,0.00052217,1.40208e-05,0.00101121
1957,0.000311852,1.40208e-05,0.000879314
1958,0.000210319,0,0.00329743
1959,7.25237e-05,0,0.0014069
1960,0.000203066,2.10312e-05,0.0014069
1961,0.000297347,2.10312e-05,0.00215432
1962,0.000166804,1.40208e-05,0.00145087
1963,9.42808e-05,0,0.00105518
1964,0.000174057,0,0.00189053
1965,7.25237e-05,2.10312e-05,0.00202242
1966,8.70284e-05,3.50521e-05,0.00382502
1967,9.42808e-05,2.10312e-05,0.00888107
1968,0.000108786,2.10312e-05,0.00655089
1969,8.70284e-05,2.80416e-05,0.00998022
1970,3.62618e-05,7.01041e-06,0.0214992
1971,0.000116038,0,0.0375907
1972,8.70284e-05,7.01041e-06,0.0528028
1973,6.52713e-05,1.40208e-05,0.0677072
1974,7.9776e-05,0,0.0671356
1975,8.70284e-05,2.10312e-05,0.0559244
1976,0.000137795,0,0.0330182
1977,3.62618e-05,0,0.0416795
1978,8.70284e-05,0,0.059002
1979,8.70284e-05,7.01041e-06,0.0644098
1980,0.000203066,0,0.0567158
1981,0.000174057,7.01041e-06,0.0471752
1982,0.000130543,1.40208e-05,0.0452407
1983,0.000101533,7.01041e-06,0.0386019
1984,0.0001523,1.40208e-05,0.0291932
1985,7.9776e-05,1.40208e-05,0.0429105
1986,6.52713e-05,0,0.0473511
1987,5.07666e-05,7.01041e-06,0.0491097
1988,0.000174057,7.01041e-06,0.0464718
1989,3.62618e-05,0,0.0362277
1990,0.000145047,0,0.024401
1991,7.9776e-05,1.40208e-05,0.0135854
1992,0.00012329,0,0.00369312
1993,2.90095e-05,7.01041e-06,0.0044845
1994,8.70284e-05,7.01041e-06,0.00611123
1995,8.70284e-05,0,0.00527588
1996,0.000145047,0,0.00571554
1997,3.62618e-05,7.01041e-06,0.0106837
1998,0.000101533,0,0.00699055
1999,9.42808e-05,0,0.00549571
2000,0.000166804,7.01041e-06,0.00426467
2001,0.000108786,0,0.00298967
2002,0.000166804,1.40208e-05,0.00422071
2003,0.000116038,1.40208e-05,0.00417674
2004,0.000145047,7.01041e-06,0.00413278
2005,0.000101533,0,0.00439657
2006,0.000116038,1.40208e-05,0.00800176
2007,0.000166804,0,0.00395691
2008,0.000355366,0.000140208,0.00276984
2009,0.000507666,7.01041e-05,0.00606727
2010,0.000188562,0,0.00466036
2011,7.25237e-05,1.40208e-05,0.0043526
2012,0.000166804,0,0.00470433
2013,3.62618e-05,7.01041e-06,0.00584744
2014,0.000116038,0,0.00510002
2015,7.25237e-05,1.40208e-05,0.00439657
2016,0.000159552,0,0.00347329
2017,0.000101533,7.01041e-06,0.00136294
2018,0.000159552,1.40208e-05,0.00439657
2019,0.000101533,1.40208e-05,0.00426467
2020,0.000130543,1.40208e-05,0.00510002
2021,7.25237e-05,1.40208e-05,0.0058914
2022,0.000195814,1.40208e-05,0.00668279
2023,5.80189e-05,1.40208e-05,0.00659486
2024,0.000137795,2.10312e-05,0.00540778
2025,2.90095e-05,7.01041e-06,0.000967246
2026,0.0001523,7.01041e-06,0.00263794
2027,9.42808e-05,7.01041e-06,0.00540778
2028,0.000159552,0,0.00531985
2029,9.42808e-05,0,0.00545175
2030,0.00012329,7.01041e-06,0.00808969
2031,0.000101533,1.40208e-05,0.0043526
2032,0.000166804,7.01041e-06,0.00312157
2033,7.25237e-05,1.40208e-05,0.00202242
2034,0.000130543,0,0.0030776
2035,0.000195814,7.01041e-06,0.00641899
2036,0.000964565,7.01041e-06,0.00567158
2037,0.000565685,0,0.00584744
2038,0.000863032,7.01041e-06,0.00545175
2039,0.000892041,7.01041e-06,0.00734227
2040,0.000471404,7.01041e-06,0.00378105
2041,0.000159552,1.40208e-05,0.00241811
2042,0.000159552,7.01041e-06,0.00422071
2043,0.000195814,0,0.00514399
2044,0.000166804,7.01041e-06,0.00567158
2045,0.00012329,0,0.00619916
2046,0.000239328,0,0.00567158
2047,0.000203066,0,0.00466036
2048,0.000805013,1.40208e-05,0.00268191
2049,0.00147223,0,0.00158277
2050,0.00134169,0,0.0016707
2051,0.00067447,7.01041e-06,0.00510002
2052,0.000478656,7.01041e-06,0.00597934
2053,0.00113862,7.01041e-06,0.00650692
2054,0.00122565,7.01041e-06,0.00879314
2055,0.00052217,2.10312e-05,0.00712244
2056,0.000514918,7.01041e-06,0.00562761
2057,0.000594694,0,0.00734227
2058,0.00079776,7.01041e-06,0.00356122
2059,0.00265437,1.40208e-05,0.00734227
2060,0.0027559,7.01041e-06,0.00747417
2061,0.00143597,1.40208e-05,0.00905694
2062,0.00108786,1.40208e-05,0.00703451
2063,0.00149399,1.40208e-05,0.00879314
2064,0.00182034,7.01041e-06,0.00426467
2065,0.00171156,0,0.00281381
2066,0.00216846,7.01041e-06,0.00131897
2067,0.00166079,7.01041e-06,0.00180259
2068,0.00200165,1.40208e-05,0.00316553
2069,0.00194363,0,0.00492416
2070,0.00253833,7.01041e-06,0.00470433
2071,0.00354641,0,0.00712244
2072,0.0044312,7.01041e-06,0.00575951
2073,0.00468503,0,0.00624313
2074,0.00460525,7.01041e-06,0.00272587
2075,0.00422813,1.40208e-05,0.00215432
2076,0.00357542,7.01041e-06,0.00211035
2077,0.00252382,1.40208e-05,0.00360519
2078,0.00229175,0,0.00518795
2079,0.00242229,7.01041e-06,0.00597934
2080,0.0027414,2.10312e-05,0.00721038
2081,0.00358267,0,0.00980435
2082,0.0036842,0,0.00430864
2083,0.00272689,7.01041e-06,0.00382502
2084,0.000964565,2.10312e-05,0.00263794
2085,0.000928303,0,0.00351726
2086,0.00338686,0,0.00369312
2087,0.00496062,4.90729e-05,0.00413278
2088,0.00576563,7.01041e-06,0.00452847
2089,0.00601221,0,0.00492416
2090,0.00588167,7.01041e-06,0.00400088
2091,0.00529423,0,0.00211035
2092,0.0051927,7.01041e-06,0.00149483
2093,0.00538126,0,0.00219829
2094,0.00640384,0,0.00417674
2095,0.00719435,2.10312e-05,0.00712244
2096,0.00852878,7.01041e-06,0.00584744
2097,0.00973268,1.40208e-05,0.00523192
2098,0.0113645,0,0.00408881
2099,0.0135982,0,0.00351726
2100,0.0157594,1.40208e-05,0.00145087
2101,0.0175797,7.01041e-06,0.000703451
2102,0.0210971,7.01041e-06,0.00347329
2103,0.0242519,0,0.00413278
2104,0.0267032,1.40208e-05,0.00483623
2105,0.0275082,2.10312e-05,0.00606727
2106,0.0296767,7.01041e-06,0.00536382
2107,0.0301408,0,0.00619916
2108,0.0279724,7.01041e-06,0.00312157
2109,0.023824,7.01041e-06,0.00136294
2110,0.0212132,1.40208e-05,0.00233018
2111,0.020662,1.40208e-05,0.00575951
2112,0.0195089,0,0.00492416
2113,0.016122,0,0.00457243
2114,0.0139028,2.10312e-05,0.0075621
2115,0.0113717,7.01041e-06,0.00417674
2116,0.0102766,0,0.00224225
2117,0.010088,2.80416e-05,0.00276984
2118,0.00984146,2.10312e-05,0.0014069
2119,0.00997201,1.40208e-05,0.00413278
2120,0.00979795,2.80416e-05,0.00439657
2121,0.00865933,1.40208e-05,0.0046164
2122,0.00669394,7.01041e-06,0.00466036
2123,0.00666493,0,0.00633106
2124,0.00516369,0,0.00215432
2125,0.00226274,1.40208e-05,0.00109914
2126,0.00238603,0,0.00202242
2127,0.0026036,1.40208e-05,0.00197846
2128,0.00419912,7.01041e-06,0.00351726
2129,0.00841275,7.71145e-05,0.00527588
2130,0.0122855,4.20625e-05,0.0030776
2131,0.0144757,1.40208e-05,0.00219829
2132,0.0175217,2.10312e-05,0.00228622
2133,0.0199658,2.10312e-05,0.00149483
2134,0.0256734,0,0.000967246
2135,0.0286904,7.01041e-06,0.00329743
2136,0.0291908,2.10312e-05,0.00105518
2137,0.0270513,4.20625e-05,0.00123104
2138,0.0264784,1.40208e-05,0.00285777
2139,0.0249627,0,0.00092328
2140,0.0242954,7.01041e-06,0.0014069
2141,0.0247016,2.10312e-05,0.00241811
2142,0.024455,7.01041e-06,0.00105518
2143,0.0231496,7.01041e-06,0.00092328
2144,0.0215323,3.50521e-05,0.00118707
2145,0.020778,2.80416e-05,0.00136294
2146,0.0217136,7.01041e-06,0.000879314
2147,0.0212204,2.10312e-05,0.0016707
2148,0.0218514,7.01041e-06,0.000835348
2149,0.0210029,7.01041e-06,0.000835348
2150,0.0235267,0,0.00272587
2151,0.0254268,0,0.0015388
2152,0.0235267,7.01041e-06,0.00162673
2153,0.0189432,7.01041e-06,0.00228622
2154,0.0163468,7.01041e-06,0.00145087
2155,0.0128367,0,0.000879314
2156,0.00987773,0,0.0016707
2157,0.00857955,7.01041e-06,0.00114311
2158,0.0104579,1.40208e-05,0.00114311
2159,0.0120679,7.01041e-06,0.00202242
2160,0.012873,2.10312e-05,0.000967246
2161,0.0142582,0,0.00105518
2162,0.0145845,2.10312e-05,0.00228622
2163,0.0132283,0,0.00162673
2164,0.00975443,0,0.00149483
2165,0.00501864,1.40208e-05,0.0029457
2166,0.00288644,1.40208e-05,0.00224225
2167,0.00474305,1.40208e-05,0.000835348
2168,0.0145845,2.80416e-05,0.00211035
2169,0.0207635,2.10312e-05,0.00158277
2170,0.0243244,1.40208e-05,0.00101121
2171,0.0281174,0,0.00255001
2172,0.0319467,0,0.00118707
2173,0.0313955,0,0.000527588
2174,0.0288717,0,0.00246208
2175,0.0293648,1.40208e-05,0.000703451
2176,0.0276895,7.01041e-06,0.00145087
2177,0.0187546,1.40208e-05,0.00285777
2178,0.0129962,2.10312e-05,0.00162673
2179,0.0176015,2.10312e-05,0.00237415
2180,0.0144322,2.10312e-05,0.00237415
2181,0.0110091,2.10312e-05,0.00114311
2182,0.00966741,2.10312e-05,0.000967246
2183,0.00969642,7.01041e-06,0.00224225
2184,0.00928303,0,0.00109914
2185,0.00844176,7.01041e-06,0.000571554
2186,0.00780355,0,0.00246208
2187,0.00578739,0,0.00162673
2188,0.00511292,1.40208e-05,0.00123104
2189,0.00620803,0,0.00250605
2190,0.006121,0,0.0015388
2191,0.00518544,1.40208e-05,0.0014069
2192,0.00612825,2.80416e-05,0.00175863
2193,0.00467778,1.40208e-05,0.00180259
2194,0.00489535,0,0.000879314
2195,0.00497512,0,0.000835348
2196,0.00400331,0,0.00092328
2197,0.00435867,7.01041e-06,0.00061552
2198,0.00276315,1.40208e-05,0.00158277
2199,0.0018421,7.01041e-06,0.00101121
2200,0.00212494,1.40208e-05,0.0016707
2201,0.0018276,1.40208e-05,0.00255001
2202,0.00200165,0,0.0016707
2203,0.000739742,7.01041e-06,0.00272587
2204,0.00148674,7.01041e-06,0.00175863
2205,0.000667218,1.40208e-05,0.00175863
2206,0.000732489,1.40208e-05,0.000879314
2207,0.00165354,7.01041e-06,0.00109914
2208,0.00242954,1.40208e-05,0.000791383
2209,0.00299523,0,0.000659486
2210,0.00266887,7.01041e-06,0.00224225
2211,0.00408308,7.01041e-06,0.000967246
2212,0.0038365,0,0.00149483
2213,0.00317654,0,0.00180259
2214,0.00273414,7.01041e-06,0.00118707
2215,0.00361168,7.01041e-06,0.00162673
2216,0.00601947,1.40208e-05,0.00123104
2217,0.006897,7.01041e-06,0.000791383
2218,0.00885514,7.01041e-06,0.00092328
2219,0.00737566,0,0.00237415
2220,0.0044457,0,0.000835348
2221,0.00242229,7.01041e-06,0.000659486
2222,0.00118214,0,0.00233018
2223,0.00104434,0,0.00118707
2224,0.00311852,2.10312e-05,0.0015388
2225,0.00264711,1.40208e-05,0.00312157
