"","video","frame_index","slidedFather","slidedMother","slidedTherapist","slidedPatient"
"1","F1044R2.VOB",1,0.0028964586,0.00321511,0.0001525772,NA
"2","F1044R2.VOB",2,0.003526852,0.004103818,0.0001048968,NA
"3","F1044R2.VOB",3,0.003935246,0.00526702,5.72164e-05,NA
"4","F1044R2.VOB",4,0.003975038,0.00707162,5.72164e-05,NA
"5","F1044R2.VOB",5,0.003455644,0.008639768,0,NA
"6","F1044R2.VOB",6,0.002798024,0.009300184,0,NA
"7","F1044R2.VOB",7,0.002272347,0.00914799,0,NA
"8","F1044R2.VOB",8,0.0016754628,0.007876078,0,NA
"9","F1044R2.VOB",9,0.0009989946,0.0054817242,2.86082e-05,NA
"10","F1044R2.VOB",10,0.0005989782,0.0031308614,0.0002956182,NA
"11","F1044R2.VOB",11,0.00040211116,0.0015708662,0.0002956182,NA
"12","F1044R2.VOB",12,0.00023456482,0.0005625762,0.0002956182,NA
"13","F1044R2.VOB",13,0.00015916902,0.0002337274,0.0006007722,NA
"14","F1044R2.VOB",14,8.796188e-05,0.00017121896,0.00058170008,NA
"15","F1044R2.VOB",15,2.722628e-05,7.609728e-05,0.00031469008,NA
"16","F1044R2.VOB",16,1.047164e-05,7.609728e-05,0.00047680328,NA
"17","F1044R2.VOB",17,1.047164e-05,5.707304e-05,0.00051494748,NA
"18","F1044R2.VOB",18,1.047164e-05,6.794404e-05,0.00020979348,NA
"19","F1044R2.VOB",19,6.28298e-06,0.00017937228,0.0004386594,NA
"20","F1044R2.VOB",20,6.28298e-06,0.00042668876,0.000514948,NA
"21","F1044R2.VOB",21,4.18866e-06,0.00072020596,0.0006389168,NA
"22","F1044R2.VOB",22,0,0.0010572082,0.0010966486,NA
"23","F1044R2.VOB",23,0,0.00135888,0.0015925246,NA
"24","F1044R2.VOB",24,0,0.001546406,0.0018404626,NA
"25","F1044R2.VOB",25,4.18866e-06,0.001502922,0.002393554,NA
"26","F1044R2.VOB",26,4.18866e-06,0.001415954,0.002536596,NA
"27","F1044R2.VOB",27,6.28298e-06,0.0011876622,0.002345874,NA
"28","F1044R2.VOB",28,1.675462e-05,0.0009566522,0.002412626,NA
"29","F1044R2.VOB",29,1.675462e-05,0.0007283598,0.00240309,NA
"30","F1044R2.VOB",30,1.256596e-05,0.0005462694,0.002317266,NA
"31","F1044R2.VOB",31,1.256596e-05,0.00033156692,0.003042006,NA
"32","F1044R2.VOB",32,1.46603e-05,0.00022557424,0.003432986,NA
