"","video","frame_index","slidedFather","slidedMother","slidedTherapist","slidedPatient"
"1","F1044D1.VOB",1,0.0025041842,2.72777e-05,NA,0.009602104
"2","F1044D1.VOB",2,0.0014177314,3.896812e-05,NA,0.010841934
"3","F1044D1.VOB",3,0.0005271968,3.896812e-05,NA,0.011105728
"4","F1044D1.VOB",4,0.0003847108,3.896812e-05,NA,0.011263998
"5","F1044D1.VOB",5,0.000341965,4.286494e-05,NA,0.010375898
"6","F1044D1.VOB",6,0.00032771636,3.11745e-05,NA,0.009566928
"7","F1044D1.VOB",7,0.00032415436,1.948408e-05,NA,0.009285552
"8","F1044D1.VOB",8,0.00030990576,1.948408e-05,NA,0.009373474
"9","F1044D1.VOB",9,0.00010330204,1.558728e-05,NA,0.008995376
"10","F1044D1.VOB",10,8.905354e-05,1.558728e-05,NA,0.009786756
"11","F1044D1.VOB",11,0.00011398858,1.558728e-05,NA,0.010323146
"12","F1044D1.VOB",12,0.00017098278,1.948408e-05,NA,0.00980435
"13","F1044D1.VOB",13,0.00026003638,3.11745e-05,NA,0.008793148
"14","F1044D1.VOB",14,0.0003989599,3.11745e-05,NA,0.0075709
"15","F1044D1.VOB",15,0.00039539776,3.11745e-05,NA,0.006128828
"16","F1044D1.VOB",16,0.00037046272,3.11745e-05,NA,0.005469334
"17","F1044D1.VOB",17,0.00029565774,2.72777e-05,NA,0.005337436
"18","F1044D1.VOB",18,0.00030634414,1.169046e-05,NA,0.005733126
"19","F1044D1.VOB",19,0.00029209554,1.169046e-05,NA,0.00680589
"20","F1044D1.VOB",20,0.00039539758,1.558726e-05,NA,0.006770718
"21","F1044D1.VOB",21,0.00048445122,1.558726e-05,NA,0.005522092
"22","F1044D1.VOB",22,0.000552132,1.558726e-05,NA,0.004572434
"23","F1044D1.VOB",23,0.000527197,1.558726e-05,NA,0.003868984
"24","F1044D1.VOB",24,0.000452392,1.169044e-05,NA,0.003209498
"25","F1044D1.VOB",25,0.000374025,3.89682e-06,NA,0.004132778
"26","F1044D1.VOB",26,0.0003419656,3.89682e-06,NA,0.005179162
"27","F1044D1.VOB",27,0.0003205926,0,NA,0.006225546
"28","F1044D1.VOB",28,0.0002422255,0,NA,0.007183998
"29","F1044D1.VOB",29,0.0002992199,0,NA,0.006902618
"30","F1044D1.VOB",30,0.0006091263,0,NA,0.00539899
"31","F1044D1.VOB",31,0.0008157315,0,NA,0.004880194
"32","F1044D1.VOB",32,0.0008121695,0,NA,0.004440536
"33","F1044D1.VOB",33,0.0008371044,0,NA,0.003868982
"34","F1044D1.VOB",34,0.0009867138,3.89682e-06,NA,0.004546054
"35","F1044D1.VOB",35,0.0007088666,3.89682e-06,NA,0.005504506
"36","F1044D1.VOB",36,0.0004559536,3.89682e-06,NA,0.00590899
"37","F1044D1.VOB",37,0.000441705,3.89682e-06,NA,0.006155198
"38","F1044D1.VOB",38,0.0005093858,7.79364e-06,NA,0.005856232
"39","F1044D1.VOB",39,0.000277847,3.89682e-06,NA,0.00565399
"40","F1044D1.VOB",40,0.00021372848,3.89682e-06,NA,0.00596175
"41","F1044D1.VOB",41,0.00022797708,3.89682e-06,NA,0.006207958
"42","F1044D1.VOB",42,0.00023510128,7.79364e-06,NA,0.006260716
"43","F1044D1.VOB",43,0.00022085268,3.89682e-06,NA,0.006849856
"44","F1044D1.VOB",44,0.00021372848,3.89682e-06,NA,0.006937786
"45","F1044D1.VOB",45,0.000252912,3.89682e-06,NA,0.006172784
"46","F1044D1.VOB",46,0.0002386634,3.89682e-06,NA,0.005240712
"47","F1044D1.VOB",47,0.00019591774,0,NA,0.00442295
"48","F1044D1.VOB",48,0.00013892354,3.89682e-06,NA,0.003798636
"49","F1044D1.VOB",49,0.00014604774,3.89682e-06,NA,0.003622774
"50","F1044D1.VOB",50,0.00011755064,3.89682e-06,NA,0.004264672
"51","F1044D1.VOB",51,0.00012111284,7.79364e-06,NA,0.005187952
"52","F1044D1.VOB",52,0.0002422257,1.169046e-05,NA,0.006040888
"53","F1044D1.VOB",53,0.0002315393,7.79364e-06,NA,0.006120026
"54","F1044D1.VOB",54,0.00020304224,1.169046e-05,NA,0.005504506
"55","F1044D1.VOB",55,0.00021016654,1.558728e-05,NA,0.004554848
"56","F1044D1.VOB",56,0.00025291214,1.558728e-05,NA,0.00369312
"57","F1044D1.VOB",57,0.00075517314,1.169046e-05,NA,0.00321829
"58","F1044D1.VOB",58,0.00230114194,1.169046e-05,NA,0.00428226
"59","F1044D1.VOB",59,0.0040501538,7.79364e-06,NA,0.005258298
"60","F1044D1.VOB",60,0.0059986448,7.79364e-06,NA,0.006155198
"61","F1044D1.VOB",61,0.008100302,3.89682e-06,NA,0.007104858
"62","F1044D1.VOB",62,0.009354176,1.169044e-05,NA,0.00697296
"63","F1044D1.VOB",63,0.009546532,1.169044e-05,NA,0.0055133
"64","F1044D1.VOB",64,0.010198398,1.169044e-05,NA,0.00466916
"65","F1044D1.VOB",65,0.009799438,1.169044e-05,NA,0.004255882
"66","F1044D1.VOB",66,0.009151134,1.558726e-05,NA,0.003948122
"67","F1044D1.VOB",67,0.00872724,7.79364e-06,NA,0.004818644
"68","F1044D1.VOB",68,0.008413772,7.79364e-06,NA,0.005548474
"69","F1044D1.VOB",69,0.007348698,7.79364e-06,NA,0.005900198
"70","F1044D1.VOB",70,0.007929332,3.89682e-06,NA,0.006032094
"71","F1044D1.VOB",71,0.009005096,0,NA,0.005117606
"72","F1044D1.VOB",72,0.01019486,0,NA,0.003974498
"73","F1044D1.VOB",73,0.012104166,0,NA,0.003825014
"74","F1044D1.VOB",74,0.0157055,3.89682e-06,NA,0.00403605
"75","F1044D1.VOB",75,0.01835216,7.79364e-06,NA,0.004291052
"76","F1044D1.VOB",76,0.02061056,7.79364e-06,NA,0.005214332
"77","F1044D1.VOB",77,0.02271934,7.79364e-06,NA,0.005988128
"78","F1044D1.VOB",78,0.02371674,7.79364e-06,NA,0.005469334
"79","F1044D1.VOB",79,0.02284756,3.89682e-06,NA,0.004633986
"80","F1044D1.VOB",80,0.02105224,1.169044e-05,NA,0.003710706
"81","F1044D1.VOB",81,0.01842338,1.169044e-05,NA,0.003297428
"82","F1044D1.VOB",82,0.01584438,1.169044e-05,NA,0.003596394
"83","F1044D1.VOB",83,0.01319771,1.558726e-05,NA,0.004071222
"84","F1044D1.VOB",84,0.01097138,1.558726e-05,NA,0.004757086
"85","F1044D1.VOB",85,0.0104335,3.89682e-06,NA,0.005513296
"86","F1044D1.VOB",86,0.01156982,3.89682e-06,NA,0.005082432
"87","F1044D1.VOB",87,0.01307662,7.79364e-06,NA,0.003737082
"88","F1044D1.VOB",88,0.01510347,3.89682e-06,NA,0.003121564
"89","F1044D1.VOB",89,0.01566272,3.89682e-06,NA,0.002708288
"90","F1044D1.VOB",90,0.014779312,3.89682e-06,NA,0.00237415
"91","F1044D1.VOB",91,0.012951938,3.89682e-06,NA,0.003068808
"92","F1044D1.VOB",92,0.010380066,3.89682e-06,NA,0.00374588
"93","F1044D1.VOB",93,0.007248952,3.89682e-06,NA,0.004132778
"94","F1044D1.VOB",94,0.005471448,3.89682e-06,NA,0.00447571
"95","F1044D1.VOB",95,0.003936166,3.89682e-06,NA,0.003992086
"96","F1044D1.VOB",96,0.0024828114,7.79364e-06,NA,0.003235876
"97","F1044D1.VOB",97,0.0016920154,7.79364e-06,NA,0.003095186
"98","F1044D1.VOB",98,0.001275245,1.169046e-05,NA,0.003086392
"99","F1044D1.VOB",99,0.000826416,1.558728e-05,NA,0.00299846
"100","F1044D1.VOB",100,0.00105083,1.94841e-05,NA,0.003605186
"101","F1044D1.VOB",101,0.0010401436,1.558728e-05,NA,0.003745878
"102","F1044D1.VOB",102,0.0007765458,1.948408e-05,NA,0.003235876
"103","F1044D1.VOB",103,0.0006198116,1.558726e-05,NA,0.002866564
"104","F1044D1.VOB",104,0.00044882888,1.558726e-05,NA,0.002286218
"105","F1044D1.VOB",105,0.00018879344,1.558726e-05,NA,0.001714664
"106","F1044D1.VOB",106,0.000128237,1.948408e-05,NA,0.001916906
"107","F1044D1.VOB",107,8.549136e-05,1.169046e-05,NA,0.002303804
"108","F1044D1.VOB",108,4.986996e-05,1.558728e-05,NA,0.002444494
"109","F1044D1.VOB",109,4.986996e-05,1.169046e-05,NA,0.003183116
"110","F1044D1.VOB",110,4.630782e-05,7.79364e-06,NA,0.003323808
"111","F1044D1.VOB",111,3.205926e-05,7.79364e-06,NA,0.003429326
"112","F1044D1.VOB",112,1.78107e-05,7.79364e-06,NA,0.003745878
"113","F1044D1.VOB",113,2.493498e-05,3.89682e-06,NA,0.004211914
"114","F1044D1.VOB",114,2.137284e-05,3.89682e-06,NA,0.004071224
"115","F1044D1.VOB",115,1.068642e-05,3.89682e-06,NA,0.004748294
"116","F1044D1.VOB",116,2.137284e-05,1.169044e-05,NA,0.00445812
"117","F1044D1.VOB",117,2.493498e-05,1.169044e-05,NA,0.003930532
"118","F1044D1.VOB",118,1.78107e-05,1.169044e-05,NA,0.003517256
"119","F1044D1.VOB",119,1.424856e-05,1.169044e-05,NA,0.00349967
"120","F1044D1.VOB",120,1.424856e-05,1.169044e-05,NA,0.00341174
"121","F1044D1.VOB",121,3.56214e-06,0,NA,0.00416795
"122","F1044D1.VOB",122,0,7.79362e-06,NA,0.005214334
"123","F1044D1.VOB",123,3.56214e-06,7.79362e-06,NA,0.006172786
"124","F1044D1.VOB",124,1.068642e-05,1.169044e-05,NA,0.007799518
"125","F1044D1.VOB",125,1.424856e-05,1.169044e-05,NA,0.00842383
"126","F1044D1.VOB",126,1.78107e-05,1.169044e-05,NA,0.008626072
"127","F1044D1.VOB",127,1.78107e-05,3.89682e-06,NA,0.00977797
"128","F1044D1.VOB",128,1.78107e-05,3.89682e-06,NA,0.01032315
"129","F1044D1.VOB",129,1.068642e-05,3.89682e-06,NA,0.00998021
"130","F1044D1.VOB",130,7.12428e-06,3.89682e-06,NA,0.011009008
"131","F1044D1.VOB",131,3.56214e-06,7.79364e-06,NA,0.01209056
"132","F1044D1.VOB",132,1.068642e-05,1.169046e-05,NA,0.01221366
"133","F1044D1.VOB",133,1.424856e-05,1.169046e-05,NA,0.012020206
"134","F1044D1.VOB",134,2.137284e-05,1.169046e-05,NA,0.010727622
"135","F1044D1.VOB",135,2.493498e-05,1.558728e-05,NA,0.008775544
"136","F1044D1.VOB",136,2.849712e-05,1.169046e-05,NA,0.007905028
"137","F1044D1.VOB",137,2.493498e-05,1.558726e-05,NA,0.00707848
"138","F1044D1.VOB",138,2.137284e-05,1.948408e-05,NA,0.007183998
"139","F1044D1.VOB",139,1.424856e-05,1.558726e-05,NA,0.008626082
"140","F1044D1.VOB",140,1.068642e-05,1.169044e-05,NA,0.009813156
"141","F1044D1.VOB",141,1.068642e-05,1.169044e-05,NA,0.009989018
"142","F1044D1.VOB",142,1.068642e-05,3.89682e-06,NA,0.009725224
"143","F1044D1.VOB",143,7.480488e-05,0,NA,0.008942634
"144","F1044D1.VOB",144,0.00010330208,0,NA,0.007491756
"145","F1044D1.VOB",145,0.0001139885,0,NA,0.00671796
"146","F1044D1.VOB",146,0.0001139885,3.89682e-06,NA,0.006278302
"147","F1044D1.VOB",147,0.00011042636,7.79364e-06,NA,0.006489338
"148","F1044D1.VOB",148,4.63079e-05,7.79364e-06,NA,0.007869864
"149","F1044D1.VOB",149,1.78107e-05,1.169046e-05,NA,0.009391082
"150","F1044D1.VOB",150,7.12428e-06,1.169046e-05,NA,0.010340742
"151","F1044D1.VOB",151,7.12428e-06,7.79364e-06,NA,0.011299194
"152","F1044D1.VOB",152,7.12428e-06,7.79364e-06,NA,0.010490224
"153","F1044D1.VOB",153,3.56214e-06,1.169046e-05,NA,0.008872282
"154","F1044D1.VOB",154,7.12428e-06,7.79364e-06,NA,0.007896238
"155","F1044D1.VOB",155,7.12428e-06,1.558726e-05,NA,0.007403822
"156","F1044D1.VOB",156,1.78107e-05,1.948408e-05,NA,0.00661244
"157","F1044D1.VOB",157,2.137284e-05,1.948408e-05,NA,0.007298306
"158","F1044D1.VOB",158,2.493498e-05,1.558726e-05,NA,0.007808308
"159","F1044D1.VOB",159,2.137284e-05,1.558726e-05,NA,0.00806331
"160","F1044D1.VOB",160,2.137284e-05,1.169046e-05,NA,0.007843482
"161","F1044D1.VOB",161,1.424856e-05,7.79364e-06,NA,0.006955376
"162","F1044D1.VOB",162,1.068642e-05,3.89682e-06,NA,0.005522094
"163","F1044D1.VOB",163,7.12428e-06,3.89682e-06,NA,0.004880196
"164","F1044D1.VOB",164,7.12428e-06,7.79364e-06,NA,0.004176744
"165","F1044D1.VOB",165,1.068642e-05,3.89682e-06,NA,0.003965708
"166","F1044D1.VOB",166,3.56214e-06,3.89682e-06,NA,0.005108816
"167","F1044D1.VOB",167,7.12428e-06,7.79364e-06,NA,0.00646296
"168","F1044D1.VOB",168,1.068642e-05,7.79364e-06,NA,0.007315894
"169","F1044D1.VOB",169,1.068642e-05,7.79364e-06,NA,0.007474172
"170","F1044D1.VOB",170,7.12428e-06,1.558726e-05,NA,0.006876238
"171","F1044D1.VOB",171,1.424856e-05,1.558726e-05,NA,0.005504508
"172","F1044D1.VOB",172,1.424856e-05,1.169044e-05,NA,0.004792262
"173","F1044D1.VOB",173,1.068642e-05,1.169044e-05,NA,0.004159156
"174","F1044D1.VOB",174,4.630782e-05,7.79362e-06,NA,0.004493294
"175","F1044D1.VOB",175,4.986996e-05,0,NA,0.005416574
"176","F1044D1.VOB",176,4.274568e-05,0,NA,0.006753132
"177","F1044D1.VOB",177,4.630782e-05,0,NA,0.007351066
"178","F1044D1.VOB",178,7.124282e-05,3.89682e-06,NA,0.008458996
"179","F1044D1.VOB",179,3.918356e-05,3.89682e-06,NA,0.008696412
"180","F1044D1.VOB",180,3.562142e-05,3.89682e-06,NA,0.008907448
"181","F1044D1.VOB",181,3.562142e-05,3.89682e-06,NA,0.00952296
"182","F1044D1.VOB",182,3.205928e-05,3.89682e-06,NA,0.01044624
"183","F1044D1.VOB",183,7.12428e-06,0,NA,0.0110178
"184","F1044D1.VOB",184,3.56214e-06,7.79362e-06,NA,0.012433502
"185","F1044D1.VOB",185,3.56214e-06,7.79362e-06,NA,0.01274126
"186","F1044D1.VOB",186,3.56214e-06,7.79362e-06,NA,0.011844366
"187","F1044D1.VOB",187,0,7.79362e-06,NA,0.011360744
"188","F1044D1.VOB",188,1.068642e-05,7.79362e-06,NA,0.00989229
"189","F1044D1.VOB",189,1.78107e-05,0,NA,0.008423828
"190","F1044D1.VOB",190,2.137284e-05,3.89682e-06,NA,0.008705208
"191","F1044D1.VOB",191,2.137284e-05,1.169044e-05,NA,0.009294342
"192","F1044D1.VOB",192,2.137284e-05,1.169044e-05,NA,0.009707624
"193","F1044D1.VOB",193,1.068642e-05,1.169044e-05,NA,0.010824358
"194","F1044D1.VOB",194,7.12428e-06,1.169044e-05,NA,0.010824358
"195","F1044D1.VOB",195,1.78107e-05,7.79362e-06,NA,0.010059356
"196","F1044D1.VOB",196,1.78107e-05,3.89682e-06,NA,0.009083324
"197","F1044D1.VOB",197,1.78107e-05,7.79364e-06,NA,0.007184
"198","F1044D1.VOB",198,2.137284e-05,7.79364e-06,NA,0.005495712
"199","F1044D1.VOB",199,1.78107e-05,7.79364e-06,NA,0.005100022
"200","F1044D1.VOB",200,3.56214e-06,7.79364e-06,NA,0.004739504
"201","F1044D1.VOB",201,3.56214e-06,7.79364e-06,NA,0.005047264
"202","F1044D1.VOB",202,3.56214e-06,1.169044e-05,NA,0.006427788
"203","F1044D1.VOB",203,0,1.558726e-05,NA,0.007113652
