"","video","frame_index","slidedFather","slidedMother","slidedTherapist","slidedPatient"
"1","F1044C.VOB",1,0.015622058,3.636626e-05,0.002976998,NA
"2","F1044C.VOB",2,0.015022338,4.363952e-05,0.003273824,NA
"3","F1044C.VOB",3,0.01641026,4.727616e-05,0.00262779,NA
"4","F1044C.VOB",4,0.01722294,4.00029e-05,0.002715092,NA
"5","F1044C.VOB",5,0.01720336,4.00029e-05,0.002723822,NA
"6","F1044C.VOB",6,0.017666,2.909302e-05,0.00266271,NA
"7","F1044C.VOB",7,0.01841992,2.54564e-05,0.002793662,NA
"8","F1044C.VOB",8,0.01893396,2.181976e-05,0.002846044,NA
"9","F1044C.VOB",9,0.01851294,2.545638e-05,0.002488106,NA
"10","F1044C.VOB",10,0.01731594,2.181976e-05,0.002863504,NA
"11","F1044C.VOB",11,0.014755514,1.45465e-05,0.003064298,NA
"12","F1044C.VOB",12,0.011384856,1.090986e-05,0.002907156,NA
"13","F1044C.VOB",13,0.007970134,2.181976e-05,0.002924616,NA
"14","F1044C.VOB",14,0.005231012,2.181976e-05,0.003038108,NA
"15","F1044C.VOB",15,0.004097668,2.181976e-05,0.00263652,NA
"16","F1044C.VOB",16,0.004161312,4.00029e-05,0.002750012,NA
"17","F1044C.VOB",17,0.004951962,4.00029e-05,0.00267144,NA
"18","F1044C.VOB",18,0.006689924,4.00029e-05,0.00265398,NA
"19","F1044C.VOB",19,0.00802644,4.363954e-05,0.002706362,NA
"20","F1044C.VOB",20,0.00742672,5.09128e-05,0.002802394,NA
"21","F1044C.VOB",21,0.006170982,3.636628e-05,0.002496838,NA
"22","F1044C.VOB",22,0.004822226,4.000292e-05,0.002697632,NA
"23","F1044C.VOB",23,0.00277094166,2.909302e-05,0.002828584,NA
"24","F1044C.VOB",24,0.00112355206,3.272964e-05,0.002784932,NA
"25","F1044C.VOB",25,0.00077106606,3.272964e-05,0.002828582,NA
"26","F1044C.VOB",26,0.00063888366,3.636628e-05,0.003020646,NA
"27","F1044C.VOB",27,0.00050425386,3.272964e-05,0.002933344,NA
"28","F1044C.VOB",28,0.0007123202,9.455242e-05,0.002924614,NA
"29","F1044C.VOB",29,0.0007759638,0.00102552854,0.002828582,NA
"30","F1044C.VOB",30,0.00052138862,0.00302931528,0.002819852,NA
"31","F1044C.VOB",31,0.00045284942,0.00561496202,0.00276747,NA
"32","F1044C.VOB",32,0.00037207106,0.0084478854,0.002680168,NA
"33","F1044C.VOB",33,0.00016890038,0.011175366,0.002715088,NA
"34","F1044C.VOB",34,6.609154e-05,0.0129464,0.003099216,NA
"35","F1044C.VOB",35,5.385238e-05,0.0131064,0.003203978,NA
"36","F1044C.VOB",36,3.426964e-05,0.012200876,0.003142868,NA
"37","F1044C.VOB",37,3.671746e-05,0.010498944,0.003029376,NA
"38","F1044C.VOB",38,5.385234e-05,0.008262408,0.003116678,NA
"39","F1044C.VOB",39,0.00013463078,0.005916788,0.00276747,NA
"40","F1044C.VOB",40,0.00055565712,0.0038693734,0.003020646,NA
"41","F1044C.VOB",41,0.00135854546,0.0022328902,0.00325636,NA
"42","F1044C.VOB",42,0.0024551738,0.00110917208,0.003561916,NA
"43","F1044C.VOB",43,0.0034024836,0.0005564047,0.003832552,NA
"44","F1044C.VOB",44,0.003821062,0.0001891047,0.004749224,NA
"45","F1044C.VOB",45,0.0035762794,8.364244e-05,0.005080972,NA
"46","F1044C.VOB",46,0.0027954216,5.091278e-05,0.005700816,NA
"47","F1044C.VOB",47,0.00169879326,5.091278e-05,0.00586669,NA
"48","F1044C.VOB",48,0.00086408366,5.454942e-05,0.00581431,NA
"49","F1044C.VOB",49,0.00070007966,6.54593e-05,0.00543891,NA
"50","F1044C.VOB",50,0.00093262426,5.091278e-05,0.005107162,NA
"51","F1044C.VOB",51,0.00147604206,4.00029e-05,0.004653192,NA
"52","F1044C.VOB",52,0.0024404864,4.727616e-05,0.005177004,NA
"53","F1044C.VOB",53,0.002758704,5.091278e-05,0.005665894,NA
"54","F1044C.VOB",54,0.002651,6.18227e-05,0.006669872,NA
"55","F1044C.VOB",55,0.002474756,8.364248e-05,0.008677822,NA
"56","F1044C.VOB",56,0.002048834,9.091574e-05,0.011314342,NA
"57","F1044C.VOB",57,0.00125329,8.364248e-05,0.0145096,NA
"58","F1044C.VOB",58,0.000996268,0.0001018256,0.01910168,NA
"59","F1044C.VOB",59,0.0008983542,0.000116372,0.0235017,NA
"60","F1044C.VOB",60,0.0007465882,9.455222e-05,0.0259025,NA
"61","F1044C.VOB",61,0.0007441404,8.727896e-05,0.02612948,NA
"62","F1044C.VOB",62,0.0006168532,8.727896e-05,0.02285565,NA
"63","F1044C.VOB",63,0.000477327,6.182258e-05,0.017626266,NA
"64","F1044C.VOB",64,0.0003965486,5.091278e-05,0.012004014,NA
"65","F1044C.VOB",65,0.0003426964,6.182268e-05,0.007298438,NA
"66","F1044C.VOB",66,0.0002007222,6.909594e-05,0.004312716,NA
"67","F1044C.VOB",67,0.00016645256,6.545932e-05,0.00403335,NA
"68","F1044C.VOB",68,0.00010525676,7.636922e-05,0.004225414,NA
"69","F1044C.VOB",69,4.65088e-05,5.091282e-05,0.004190494,NA
"70","F1044C.VOB",70,3.67174e-05,4.000292e-05,0.00451351,NA
"71","F1044C.VOB",71,6.85392e-05,3.272966e-05,0.004295254,NA
"72","F1044C.VOB",72,5.630004e-05,4.000292e-05,0.003858744,NA
"73","F1044C.VOB",73,5.630004e-05,3.272966e-05,0.00365795,NA
"74","F1044C.VOB",74,5.38522e-05,3.272966e-05,0.00373652,NA
"75","F1044C.VOB",75,3.18218e-05,3.272966e-05,0.003457154,NA
"76","F1044C.VOB",76,0,3.272966e-05,0.004269062,NA
