"","video","frame_index","slidedFather","slidedMother","slidedTherapist","slidedPatient"
"1","F1044Q.VOB",1,NA,1.397508e-05,0.003737124,0.005067366
"2","F1044Q.VOB",2,NA,1.118006e-05,0.003992342,0.007088324
"3","F1044Q.VOB",3,NA,8.38504e-06,0.003299606,0.00919723
"4","F1044Q.VOB",4,NA,2.79502e-06,0.003190226,0.01105826
"5","F1044Q.VOB",5,NA,2.79502e-06,0.003135536,0.011516022
"6","F1044Q.VOB",6,NA,0,0.00339987,0.0105965
"7","F1044Q.VOB",7,NA,2.79502e-06,0.00350925,0.00880942
"8","F1044Q.VOB",8,NA,2.79502e-06,0.003554826,0.00667053
"9","F1044Q.VOB",9,NA,2.79502e-06,0.003500136,0.004549634
"10","F1044Q.VOB",10,NA,2.79502e-06,0.003974114,0.0028425216
"11","F1044Q.VOB",11,NA,5.59004e-06,0.00374624,0.001677128
"12","F1044Q.VOB",12,NA,5.59004e-06,0.003664206,0.001273338
"13","F1044Q.VOB",13,NA,5.59004e-06,0.00363686,0.001349298
"14","F1044Q.VOB",14,NA,8.38506e-06,0.003974114,0.0013053214
"15","F1044Q.VOB",15,NA,8.38506e-06,0.003390758,0.0011633952
"16","F1044Q.VOB",16,NA,8.38506e-06,0.003345184,0.0011054254
"17","F1044Q.VOB",17,NA,5.59004e-06,0.003290494,0.000843561
"18","F1044Q.VOB",18,NA,8.38506e-06,0.003618632,0.0004657578
"19","F1044Q.VOB",19,NA,5.59004e-06,0.003627746,0.0004177828
"20","F1044Q.VOB",20,NA,1.67701e-05,0.003500136,0.0006296734
"21","F1044Q.VOB",21,NA,2.236012e-05,0.003418102,0.0008315688
"22","F1044Q.VOB",22,NA,2.236012e-05,0.00380093,0.0012313612
"23","F1044Q.VOB",23,NA,2.515512e-05,0.003454562,0.0015771804
"24","F1044Q.VOB",24,NA,3.074514e-05,0.003463678,0.001839044
"25","F1044Q.VOB",25,NA,1.956508e-05,0.00385562,0.002040938
"26","F1044Q.VOB",26,NA,1.397506e-05,0.004174642,0.002332786
"27","F1044Q.VOB",27,NA,1.677008e-05,0.003518366,0.002822532
"28","F1044Q.VOB",28,NA,1.118006e-05,0.00369155,0.003991924
"29","F1044Q.VOB",29,NA,8.38506e-06,0.00347279,0.005189302
"30","F1044Q.VOB",30,NA,1.67701e-05,0.003573054,0.00580898
"31","F1044Q.VOB",31,NA,1.67701e-05,0.003664204,0.005812978
"32","F1044Q.VOB",32,NA,1.397508e-05,0.003764468,0.005011394
