"","video","frame_index","slidedFather","slidedMother","slidedTherapist","slidedPatient"
"1","F1044E.VOB",1,0,4.37272e-06,NA,NA
"2","F1044E.VOB",2,0,4.37272e-06,NA,NA
"3","F1044E.VOB",3,0,4.37272e-06,NA,NA
"4","F1044E.VOB",4,0,4.37272e-06,NA,NA
"5","F1044E.VOB",5,0,4.37272e-06,NA,NA
"6","F1044E.VOB",6,0,2.18636e-06,NA,NA
"7","F1044E.VOB",7,0,4.37272e-06,NA,NA
"8","F1044E.VOB",8,0,4.37272e-06,NA,NA
"9","F1044E.VOB",9,0,4.37272e-06,NA,NA
"10","F1044E.VOB",10,0,8.74546e-06,NA,NA
"11","F1044E.VOB",11,0,8.74546e-06,NA,NA
"12","F1044E.VOB",12,0,6.5591e-06,NA,NA
"13","F1044E.VOB",13,0,3.49819e-05,NA,NA
"14","F1044E.VOB",14,0,3.716826e-05,NA,NA
"15","F1044E.VOB",15,0,3.49819e-05,NA,NA
"16","F1044E.VOB",16,0,3.49819e-05,NA,NA
"17","F1044E.VOB",17,0,3.716826e-05,NA,NA
"18","F1044E.VOB",18,0,1.093182e-05,NA,NA
"19","F1044E.VOB",19,0,8.74546e-06,NA,NA
"20","F1044E.VOB",20,0,4.37272e-06,NA,NA
"21","F1044E.VOB",21,0,4.37272e-06,NA,NA
"22","F1044E.VOB",22,0,4.37272e-06,NA,NA
"23","F1044E.VOB",23,0,6.5591e-06,NA,NA
"24","F1044E.VOB",24,0,6.5591e-06,NA,NA
"25","F1044E.VOB",25,0,6.5591e-06,NA,NA
"26","F1044E.VOB",26,0,6.5591e-06,NA,NA
"27","F1044E.VOB",27,0,8.74548e-06,NA,NA
"28","F1044E.VOB",28,0,4.37274e-06,NA,NA
"29","F1044E.VOB",29,0,8.74548e-06,NA,NA
"30","F1044E.VOB",30,0,1.093184e-05,NA,NA
"31","F1044E.VOB",31,0,1.093184e-05,NA,NA
"32","F1044E.VOB",32,0,6.5591e-06,NA,NA
"33","F1044E.VOB",33,0,6.5591e-06,NA,NA
"34","F1044E.VOB",34,0,2.186366e-05,NA,NA
"35","F1044E.VOB",35,0,1.96773e-05,NA,NA
"36","F1044E.VOB",36,0,1.96773e-05,NA,NA
"37","F1044E.VOB",37,0,2.405004e-05,NA,NA
"38","F1044E.VOB",38,0,2.62364e-05,NA,NA
"39","F1044E.VOB",39,0,6.5591e-06,NA,NA
"40","F1044E.VOB",40,0,8.74546e-06,NA,NA
"41","F1044E.VOB",41,0,8.74546e-06,NA,NA
"42","F1044E.VOB",42,0,6.55908e-06,NA,NA
