"","video","frame_index","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"1","F1044Q2",1,0.0005242992,NA,0.003580586,NA,12.5974048836356,NA,14.2118246005878
"2","F1044Q2",2,0.000327687,NA,0.003836996,NA,12.438152973117,NA,14.3022215442975
"3","F1044Q2",3,0.00026719094,NA,0.004148352,NA,11.5831699556862,NA,14.3863682232543
"4","F1044Q2",4,0.00014115754,NA,0.004542124,NA,11.0595177806998,NA,14.5273641593665
"5","F1044Q2",5,5.04134e-06,NA,0.003919414,NA,9.41159927423101,NA,14.4317931505792
"6","F1044Q2",6,5.04134e-06,NA,0.004139194,NA,9.41159927423101,NA,14.5031281393669
"7","F1044Q2",7,0.00069066334,NA,0.003836996,NA,11.8679265420755,NA,14.3912048399616
"8","F1044Q2",8,0.002828182,NA,0.003717948,NA,14.8939689095685,NA,14.3630502522298
"9","F1044Q2",9,0.005737042,NA,0.003754578,NA,15.18579390148,NA,14.3722472691042
"10","F1044Q2",10,0.008771922,NA,0.003479852,NA,15.3423090557267,NA,14.3092308994559
"11","F1044Q2",11,0.011322842,NA,0.00330586,NA,15.4014745869552,NA,14.2550005243723
"12","F1044Q2",12,0.01203367,NA,0.003479854,NA,15.5437470120549,NA,14.3267900628668
"13","F1044Q2",13,0.010249046,NA,0.003076924,NA,15.1858665209994,NA,14.183454793319
"14","F1044Q2",14,0.0073603514,NA,0.003260074,NA,14.1915568677285,NA,14.2239970733053
"15","F1044Q2",15,0.0043960502,NA,0.003269232,NA,13.4393173981529,NA,14.2264512233503
"16","F1044Q2",16,0.0025257102,NA,0.003333334,NA,13.1750646018329,NA,14.2481778125343
"17","F1044Q2",17,0.0025458762,NA,0.003040292,NA,13.1779321272241,NA,14.1063474358945
"18","F1044Q2",18,0.0038465402,NA,0.003388276,NA,13.4846071177336,NA,14.2352183191728
"19","F1044Q2",19,0.0052329088,NA,0.00274725,NA,14.3335902250614,NA,14.0296606917688
"20","F1044Q2",20,0.006372252,NA,0.002838824,NA,14.9019064965782,NA,14.0526742913842
"21","F1044Q2",21,0.00632184,NA,0.002884612,NA,14.886514711519,NA,14.0668647881678
"22","F1044Q2",22,0.005429524,NA,0.00315018,NA,14.6877222778538,NA,14.1989366119739
"23","F1044Q2",23,0.004229686,NA,0.00296703,NA,14.4306827588633,NA,14.1414001974836
"24","F1044Q2",24,0.0029592682,NA,0.003067764,NA,13.9636077851795,NA,14.1910931861437
"25","F1044Q2",25,0.0018703384,NA,0.002655676,NA,13.5030907665806,NA,14.0567647587351
"26","F1044Q2",26,0.0013762866,NA,0.002893772,NA,13.1965952630198,NA,14.1176970218524
"27","F1044Q2",27,0.00086711062,NA,0.00304945,NA,12.48743929679,NA,14.167589335597
"28","F1044Q2",28,0.00040834862,NA,0.003443224,NA,12.1286843931038,NA,14.2756665388568
"29","F1044Q2",29,0.00030248042,NA,0.003772894,NA,11.7526646765763,NA,14.3841312141755
"30","F1044Q2",30,0.00022181902,NA,0.004652016,NA,11.4780120176587,NA,14.6066710813173
"31","F1044Q2",31,8.570282e-05,NA,0.004349818,NA,11.068203927822,NA,14.5255780596956
"32","F1044Q2",32,0.0001562816,NA,0.004423078,NA,11.6464043574063,NA,14.5453472132753
"33","F1044Q2",33,0.0002016536,NA,0.004075092,NA,11.6370089003464,NA,14.4532787195503
"34","F1044Q2",34,0.0001714056,NA,0.003873626,NA,11.7815593934423,NA,14.394185623018
"35","F1044Q2",35,0.0001310748,NA,0.003003662,NA,11.9268176904092,NA,14.1758566700566
"36","F1044Q2",36,0.0001310748,NA,0.002857142,NA,11.9268176904092,NA,14.1203304286277
"37","F1044Q2",37,6.55374e-05,NA,0.002481684,NA,11.2033590740576,NA,13.9886379756426
"38","F1044Q2",38,2.520674e-05,NA,0.003278388,NA,10.1047474465898,NA,14.1585367452012
"39","F1044Q2",39,7.562014e-05,NA,0.00386447,NA,10.6412264201349,NA,14.2971665225632
"40","F1044Q2",40,0.00094273014,NA,0.00434066,NA,11.6206931144716,NA,14.4439603575792
"41","F1044Q2",41,0.00345331014,NA,0.004862638,NA,12.420993778697,NA,14.5961213927543
"42","F1044Q2",42,0.00671002474,NA,0.00574176,NA,13.4391295316352,NA,14.8276122624926
"43","F1044Q2",43,0.0092861434,NA,0.005073262,NA,14.6867939855377,NA,14.6967258561318
"44","F1044Q2",44,0.01161525,NA,0.004468866,NA,15.4576733961172,NA,14.5517466913649
"45","F1044Q2",45,0.01354608,NA,0.004102566,NA,15.6919679697363,NA,14.4495815666117
"46","F1044Q2",46,0.01639444,NA,0.0035348,NA,15.8436184481731,NA,14.2763482341719
"47","F1044Q2",47,0.02233816,NA,0.002655678,NA,16.0505281204102,NA,14.0448573644336
"48","F1044Q2",48,0.03391308,NA,0.002326006,NA,16.3909091811082,NA,13.9232071484415
"49","F1044Q2",49,0.04671304,NA,0.002445054,NA,16.7615183269303,NA,13.9612779786816
"50","F1044Q2",50,0.06195302,NA,0.002490842,NA,17.1342368822358,NA,13.9772866882164
"51","F1044Q2",51,0.07557976,NA,0.00308608,NA,17.3872206455281,NA,14.1560502192996
"52","F1044Q2",52,0.08547088,NA,0.00334249,NA,17.5329929751405,NA,14.2545455163192
"53","F1044Q2",53,0.088657,NA,0.003690476,NA,17.573592699901,NA,14.3811957128837
"54","F1044Q2",54,0.08788566,NA,0.003644688,NA,17.5631624616748,NA,14.3673970137865
"55","F1044Q2",55,0.08128654,NA,0.00345238,NA,17.4720694370134,NA,14.2893573185909
"56","F1044Q2",56,0.07133998,NA,0.003186812,NA,17.3236447997613,NA,14.2281510126362
"57","F1044Q2",57,0.0584039,NA,0.003113552,NA,17.097706952048,NA,14.204594405505
"58","F1044Q2",58,0.04689958,NA,0.003113552,NA,16.8799519279785,NA,14.204594405505
"59","F1044Q2",59,0.03892922,NA,0.002921244,NA,16.7188300150863,NA,14.1332593275744
"60","F1044Q2",60,0.03372656,NA,0.002957874,NA,16.5975000782638,NA,14.1506616029723
"61","F1044Q2",61,0.02988506,NA,0.002628204,NA,16.4868278790585,NA,14.0331043778438
"62","F1044Q2",62,0.02698124,NA,0.002673992,NA,16.3597746558853,NA,14.0481492203522
"63","F1044Q2",63,0.022862456,NA,0.00301282,NA,16.1152608266908,NA,14.1233963645808
"64","F1044Q2",64,0.018536996,NA,0.003058608,NA,15.8923814485566,NA,14.1428292958588
"65","F1044Q2",65,0.014690456,NA,0.003095238,NA,15.7005343658941,NA,14.1588378373935
"66","F1044Q2",66,0.0109397,NA,0.003333334,NA,15.4447738913271,NA,14.2500415335893
"67","F1044Q2",67,0.009260944,NA,0.003250916,NA,15.3008364515046,NA,14.2220889868533
"68","F1044Q2",68,0.008787058,NA,0.002747254,NA,15.2363375753302,NA,14.0965793421535
"69","F1044Q2",69,0.00728474,NA,0.003058608,NA,14.9879215928002,NA,14.1942494912918
"70","F1044Q2",70,0.00549506,NA,0.003058608,NA,14.7115046020185,NA,14.1942494912918
"71","F1044Q2",71,0.00466828,NA,0.003058608,NA,14.5420448456343,NA,14.1942494912918
"72","F1044Q2",72,0.00335249,NA,0.002948718,NA,14.1923631860512,NA,14.149620781029
"73","F1044Q2",73,0.002329098,NA,0.002875458,NA,13.8473227373397,NA,14.1224605484334
"74","F1044Q2",74,0.001966122,NA,0.002838828,NA,13.6665290090189,NA,14.1131565453064
"75","F1044Q2",75,0.0015023182,NA,0.002957876,NA,13.36987153296,NA,14.1577854235693
