"","video","frame_index","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"117","F1044Q1",117,0,0.0516848,0.003684212,NA,NA,16.9927692872626,14.3821475846159
"118","F1044Q1",118,0,0.04617168,0.00431942,NA,NA,16.8506061975617,14.5114728540388
"119","F1044Q1",119,0,0.03766098,0.004019964,NA,NA,16.6546613680405,14.4368768323011
"120","F1044Q1",120,8.1362e-06,0.03176526,0.00409256,NA,9.89025059501818,16.533418991446,14.456404710209
"121","F1044Q1",121,1.22043e-05,0.03195206,0.004310346,NA,9.54367700473821,16.5378465518575,14.5209594127886
"122","F1044Q1",122,1.22043e-05,0.03524488,0.004528132,NA,9.54367700473821,16.6264462664551,14.5723033923008
"123","F1044Q1",123,1.22043e-05,0.03941738,0.003656988,NA,9.54367700473821,16.742196842867,14.3605816487085
"124","F1044Q1",124,1.22043e-05,0.04457802,0.003629764,NA,9.54367700473821,16.8817075396029,14.3521885673543
"125","F1044Q1",125,8.1362e-06,0.04976276,0.003511796,NA,9.19710341445823,16.991673978429,14.3194108278211
"126","F1044Q1",126,4.0681e-06,0.0507298,0.003729582,NA,9.19710341445823,17.0131478437723,14.3681352580463
"127","F1044Q1",127,8.1362e-06,0.0476057,0.003811252,NA,9.19710341445823,16.9301798783741,14.3844339155216
"128","F1044Q1",128,1.62724e-05,0.04487624,0.004047188,NA,9.42815247464488,16.8624023631709,14.4668303896911
"129","F1044Q1",129,2.03405e-05,0.04353562,0.004010892,NA,9.37039020959822,16.8344441747461,14.4550628239894
"130","F1044Q1",130,1.62724e-05,0.03933902,0.004827588,NA,9.42815247464488,16.7506294326791,14.6157208425586
"131","F1044Q1",131,1.62724e-05,0.03795322,0.004528132,NA,9.42815247464488,16.7190900242534,14.5451564759917
"132","F1044Q1",132,1.22043e-05,0.03951376,0.004355718,NA,9.54367700473821,16.7648062684979,14.5090396726416
"133","F1044Q1",133,8.1362e-06,0.03814602,0.004355718,NA,9.19710341445823,16.7196424361076,14.5090396726416
"134","F1044Q1",134,4.0681e-06,0.03429286,0.00491833,NA,9.19710341445823,16.60679003246,14.6415143804674
"135","F1044Q1",135,4.0681e-06,0.03229548,0.004110708,NA,9.19710341445823,16.549850605979,14.4835773699103
"136","F1044Q1",136,4.0681e-06,0.03006914,0.004183304,NA,9.19710341445823,16.4856951910282,14.5031052478182
"137","F1044Q1",137,8.1362e-06,0.02755058,0.004264974,NA,9.19710341445823,16.405664676313,14.5210277320323
"138","F1044Q1",138,4.0681e-06,0.02597498,0.004736842,NA,9.19710341445823,16.3366444458427,14.6242288533944
"139","F1044Q1",139,1.22043e-05,0.0238119,0.005607978,NA,9.54367700473821,16.2257555374785,14.73615132223
"140","F1044Q1",140,1.22043e-05,0.01988644,0.006633386,NA,9.54367700473821,16.0173329124422,14.9215600492581
"141","F1044Q1",141,1.22043e-05,0.01586155,0.007658794,NA,9.54367700473821,15.7871036252074,15.0893514107149
"142","F1044Q1",142,1.62724e-05,0.012333742,0.00932848,NA,9.89025059501818,15.5533634349031,15.2918441364754
"143","F1044Q1",143,1.62724e-05,0.010697882,0.009972764,NA,9.89025059501818,15.4416768599407,15.3795452809717
"144","F1044Q1",144,1.22043e-05,0.011990302,0.010099804,NA,9.54367700473821,15.5149835721079,15.3916700895782
"145","F1044Q1",145,1.22043e-05,0.015759102,0.010018136,NA,9.54367700473821,15.7181717813957,15.3818052815291
"146","F1044Q1",146,1.62724e-05,0.021398752,0.009773126,NA,9.42815247464488,15.996881488482,15.3526430999053
"147","F1044Q1",147,8.1362e-06,0.02867428,0.008348448,NA,9.19710341445823,16.3404994336224,15.1959184691848
"148","F1044Q1",148,8.1362e-06,0.03615164,0.007813058,NA,9.19710341445823,16.6376695284784,15.1260070036501
"149","F1044Q1",149,8.1362e-06,0.04175816,0.00662432,NA,9.19710341445823,16.8069453084533,14.9661195497441
"150","F1044Q1",150,8.1362e-06,0.04416224,0.006125226,NA,9.19710341445823,16.8752279652943,14.8921995074131
"151","F1044Q1",151,8.1362e-06,0.04364408,0.005562614,NA,9.19710341445823,16.8609127485253,14.8027969321687
"152","F1044Q1",152,8.1362e-06,0.04035126,0.005063522,NA,9.19710341445823,16.768063828126,14.694997775139
"153","F1044Q1",153,1.22043e-05,0.0363565,0.004600726,NA,9.19710341445823,16.6614011879593,14.60520748103
"154","F1044Q1",154,8.1362e-06,0.03287088,0.005027224,NA,9.19710341445823,16.5736949496871,14.6780323309232
"155","F1044Q1",155,8.1362e-06,0.03217196,0.004727768,NA,9.19710341445823,16.5561281537873,14.6155572505651
"156","F1044Q1",156,4.0681e-06,0.03366322,0.004473684,NA,9.19710341445823,16.5948375838064,14.5568049486688
"157","F1044Q1",157,1.22043e-05,0.0370675,0.004655172,NA,9.54367700473821,16.6901850992332,14.6029859891781
"158","F1044Q1",158,2.03405e-05,0.04253846,0.00508167,NA,10.0929831490723,16.8252767678933,14.6870204333289
"159","F1044Q1",159,2.03405e-05,0.04812088,0.00430127,NA,10.0929831490723,16.9516951387359,14.523531369695
"160","F1044Q1",160,2.84767e-05,0.05222408,0.00430127,NA,10.0254056310542,17.0379187282014,14.523531369695
"161","F1044Q1",161,3.25448e-05,0.05434196,0.004328492,NA,9.81833007690523,17.082533089122,14.5307174490035
"162","F1044Q1",162,2.84767e-05,0.05622184,0.004410162,NA,9.64504328176525,17.1205571891653,14.5484631321447
"163","F1044Q1",163,1.62724e-05,0.05528792,0.003820326,NA,9.42815247464488,17.1030466821108,14.4198003450645
