"","video","frame_index","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"91","F1044H1",91,7.02712e-05,0.005069712,0.002289026,NA,10.3902968587507,14.5828169661186,13.8819773306645
"92","F1044H1",92,7.02712e-05,0.005183778,0.002031624,NA,10.3902968587507,14.5939851465088,13.7532663549678
"93","F1044H1",93,5.78704e-05,0.006686212,0.0018018022,NA,10.4099489881562,14.7824220697179,13.5483654836957
"94","F1044H1",94,5.37368e-05,0.008318432,0.0018753462,NA,10.2366621930162,15.0800908868999,13.5895364727688
"95","F1044H1",95,4.1336e-05,0.009108978,0.0015168242,NA,9.89008860273622,15.2564718132944,13.4367168121794
"96","F1044H1",96,2.48016e-05,0.008613412,0.0016455242,NA,9.48772912462769,15.1351241894547,13.4930869005858
"97","F1044H1",97,1.65344e-05,0.008546552,0.0027027042,NA,9.21307605246066,15.1286538139086,13.8030113127896
"98","F1044H1",98,2.48016e-05,0.008849392,0.005387024,NA,9.35170548857265,15.1518546720282,14.4199169627314
"99","F1044H1",99,4.1336e-05,0.009459012,0.00888031,NA,9.67359307105947,15.2026554915334,14.8771508706449
"100","F1044H1",100,4.96032e-05,0.009258426,0.012750512,NA,9.8933155287931,15.170460183878,15.3959381791952
"101","F1044H1",101,4.96032e-05,0.009600602,0.015637078,NA,9.8933155287931,15.2614583116303,15.7705684883542
"102","F1044H1",102,4.96032e-05,0.008165028,0.01770548,NA,9.8933155287931,15.0166253504043,15.9570880352227
"103","F1044H1",103,4.54696e-05,0.005600674,0.01720906,NA,9.75468609268111,14.4919191241168,15.91825642606
"104","F1044H1",104,2.48016e-05,0.00309532,0.01542564,NA,9.48772912462769,13.982089012569,15.7955259103239
"105","F1044H1",105,1.65344e-05,0.002387368,0.01355948,NA,9.21307605246066,13.7904376158842,15.6773517658823
"106","F1044H1",106,1.24008e-05,0.0016046894,0.01244714,NA,9.21307605246066,13.4286959484329,15.5984034477983
"107","F1044H1",107,2.48016e-05,0.0010776584,0.010893538,NA,9.67517417283396,13.001993675438,15.4768160806591
"108","F1044H1",108,4.96032e-05,0.0010304618,0.010700498,NA,10.3238108891857,12.9483410161761,15.4594147470781
"109","F1044H1",109,6.61376e-05,0.0008416742,0.00979041,NA,10.3927007702844,12.5088957240358,15.3461777392516
