"","video","frame_index","slidedMother","slidedPatient","slidedTherapist","logSlidedFather","logSlidedMother","logSlidedPatient","logSlidedTherapist"
"20","F1044N",20,0.001162253,0.0009794398,0.003799436,NA,13.1690694819061,12.9561562012606,14.4214559384681
"21","F1044N",21,0.001188163,0.00067589508,0.003817232,NA,13.1973994789371,12.0900103654729,14.4260538539931
"22","F1044N",22,0.0009882848,0.00040877428,0.005009562,NA,12.8421005505232,11.7156491698468,14.6197658180559
"23","F1044N",23,0.0008365252,0.00040877428,0.005854872,NA,12.6870230966261,11.7156491698468,14.7638753054999
"24","F1044N",24,0.0007773022,0.00036830168,0.006370956,NA,12.5418357656696,11.637756474581,14.8568531817633
"25","F1044N",25,0.00042936708,0.00040067988,0.007438716,NA,11.7675956985706,11.6864809555883,15.0547722897582
"26","F1044N",26,0.00029981668,0.0004209162,0.008017086,NA,11.5516118260268,12.0448321905541,15.1653927281651
"27","F1044N",27,0.0002702052,0.0004978144,0.007358636,NA,11.2917554256845,12.2346485140356,15.0815025578118
"28","F1044N",28,0.0001702664,0.0007082728,0.007776848,NA,10.9965746620521,12.444613115421,15.1267794976571
"29","F1044N",29,0.0002183852,0.000886352,0.007954808,NA,11.1214056782467,12.6705853578109,15.150905127961
"30","F1044N",30,0.0002183852,0.000841832,0.00758999,NA,11.1214056782467,12.6000210315184,15.1025774368389
"31","F1044N",31,0.0001517592,0.0011372824,0.007990398,NA,10.9035015362524,13.1155586664648,15.1541430984355
"32","F1044N",32,0.00014065488,0.001242511,0.007776846,NA,11.1375815229156,13.2373710932028,15.1171145474197
"33","F1044N",33,0.00011474472,0.001582481,0.006388752,NA,10.4444334418065,13.3809387203841,14.8939127621105
"34","F1044N",34,0.00010734172,0.002594299,0.005561238,NA,10.4197303885756,13.6965762044623,14.7435837984681
"35","F1044N",35,0.00012584884,0.004172736,0.00497397,NA,10.8373170155387,14.2510941864872,14.6276198639441
"36","F1044N",36,0.00012955028,0.005512384,0.003977396,NA,10.4036500835527,14.5804364110398,14.4608358484157
"37","F1044N",37,0.00018877328,0.00736199,0.003612578,NA,10.6979675337264,15.0202714582449,14.3754598050411
"38","F1044N",38,0.00018507184,0.008211918,0.003612578,NA,11.0967970952594,15.1851495513027,14.3754598050411
"39","F1044N",39,8.883444e-05,0.008098596,0.003630374,NA,10.6754809903533,15.1665317345269,14.3802219475237
"40","F1044N",40,7.77302e-05,0.007596734,0.003754946,NA,10.4889434235769,15.0957454396738,14.4110521599416
"41","F1044N",41,8.513308e-05,0.006900602,0.003835028,NA,10.8551475197996,14.9869679317997,14.430958128532
"42","F1044N",42,5.182008e-05,0.005500244,0.004297724,NA,10.5795871913404,14.7633159532697,14.5341597603713
"43","F1044N",43,9.623748e-05,0.004508662,0.004796012,NA,10.8315800532629,14.5504272050101,14.6445737277708
"44","F1044N",44,0.00013325188,0.003731584,0.004680338,NA,10.9463109187281,14.3293055420748,14.6113766047853
"45","F1044N",45,0.00032572612,0.002914034,0.00432442,NA,11.4741217671299,14.0939163546569,14.5064721698745
"46","F1044N",46,0.0010512078,0.00223814,0.00445789,NA,12.3130601222884,13.8519981309947,14.5357929292402
"47","F1044N",47,0.0025317838,0.001764608,0.00410197,NA,13.1256413364663,13.613569527321,14.4615575656937
"48","F1044N",48,0.0046268064,0.0012951246,0.003995194,NA,13.9005749578599,13.1545971949297,14.4424954956768
"49","F1044N",49,0.007188212,0.0009672964,0.00675358,NA,14.7508453220325,12.7716336912369,14.7762472533166
"50","F1044N",50,0.009497912,0.0006030424,0.010730976,NA,15.250194224609,12.5415974188077,15.2090698919736
"51","F1044N",51,0.010426974,0.0003440174,0.014165598,NA,15.4133829282697,11.9624061053814,15.5102890503005
"52","F1044N",52,0.00984955,0.0001376074,0.017653618,NA,15.3167110101801,11.5752775283365,15.8477358289354
"53","F1044N",53,0.0077952432,8.904008e-05,0.02004718,NA,14.6718945496261,10.7202946625977,16.0829536081563
"54","F1044N",54,0.00521162896,4.856736e-05,0.01914848,NA,13.6383660390786,10.3027068887754,16.0215403449193
"55","F1044N",55,0.0026983504,6.070918e-05,0.01713754,NA,12.3339474158764,10.2996759282046,15.9028712993921
"56","F1044N",56,0.0010512096,4.856726e-05,0.014201206,NA,11.4339854818103,10.1597710105507,15.6839537634434
"57","F1044N",57,0.0001406548,7.689826e-05,0.011069106,NA,10.650782355919,10.3553936016325,15.420742348355
"58","F1044N",58,9.2536e-05,0.00017403278,0.008639952,NA,10.4842003433912,10.9991683712785,15.1787442458812
"59","F1044N",59,9.623744e-05,0.0001983165,0.006860348,NA,10.528829053654,11.182427011813,14.9299624279832
"60","F1044N",60,0.00010734176,0.00031164008,0.005178626,NA,10.806087925878,11.6495018780783,14.7036816673216
"61","F1044N",61,0.00011474456,0.000578761,0.004787114,NA,10.873381755681,12.2219428308003,14.6420882209287
"62","F1044N",62,0.00013695316,0.000841834,0.004600256,NA,11.03107303127,12.6880936326029,14.6065519177211
"63","F1044N",63,0.00026280216,0.0011251422,0.004253234,NA,11.3273939885758,12.9550934090074,14.5245947675867
"64","F1044N",64,0.00043676996,0.0019912574,0.004306622,NA,11.7957552744968,13.5769050007284,14.5388865986582
"65","F1044N",65,0.0005848276,0.002780476,0.00413756,NA,12.2753343781774,13.9742147261456,14.4914605063342
"66","F1044N",66,0.0006736622,0.003419944,0.003950702,NA,12.5729503370646,14.2103841223549,14.4536803241421
"67","F1044N",67,0.0007328854,0.00391371,0.004306622,NA,12.7525390923362,14.4086220492235,14.5166966459676
"68","F1044N",68,0.0007254826,0.003982514,0.004457888,NA,12.7432351944683,14.4415466773808,14.5565946236351
"69","F1044N",69,0.0006181408,0.003476606,0.004244338,NA,12.5800853571872,14.2782416776992,14.4920404618949
"70","F1044N",70,0.0004996948,0.002926176,0.004431196,NA,12.3202292515697,14.0940962329089,14.5438623464211
"71","F1044N",71,0.0004034574,0.002209808,0.00423544,NA,11.9553194628795,13.7945913922121,14.4947276895973
"72","F1044N",72,0.00035904,0.0015986708,0.003986296,NA,11.8377618897525,13.4932600986822,14.4527835125275
"73","F1044N",73,0.000266504,0.001222275,0.00419095,NA,11.6568708619363,13.138448408207,14.4965594370449
"74","F1044N",74,0.0003183242,0.0008782568,0.004484582,NA,11.7519555885806,12.7472358399265,14.5808016617896
"75","F1044N",75,0.0003664428,0.0005382864,0.004244336,NA,11.8987488832671,12.205625799706,14.5113211973891
"76","F1044N",76,0.0003701442,0.0003642546,0.004431194,NA,11.9352128344054,11.8351499746636,14.5584657835914
"77","F1044N",77,0.00032942836,0.0002266472,0.004368908,NA,11.6708616664089,11.5223544839222,14.5464449755711
"78","F1044N",78,0.00029611536,0.00015379628,0.003843928,NA,11.520107464854,10.9334670001896,14.4060991749427
"79","F1044N",79,0.00019987776,0.00010118176,0.003585886,NA,11.2775025651588,10.4056559578319,14.3341678578427
"80","F1044N",80,0.00012214752,8.49927e-05,0.00370156,NA,10.9109862724091,10.1859336648184,14.3706322844684
"81","F1044N",81,0.00018507212,5.26145e-05,0.003292254,NA,11.1797337699107,9.9145639031971,14.2473955061233
"82","F1044N",82,0.00023319096,1.61891e-05,0.00317658,NA,11.4691179479072,9.42302064160961,14.2229519278615
"83","F1044N",83,0.00032202556,1.214182e-05,0.003407926,NA,11.7463764824254,9.53854475990322,14.2970261503544
"84","F1044N",84,0.00040345736,1.618908e-05,0.003648172,NA,11.966099267632,9.88511711478407,14.3647467756516
"85","F1044N",85,0.0004996948,1.214182e-05,0.00379054,NA,12.3690798717404,9.53854475990322,14.4020640648671
"86","F1044N",86,0.00042566592,1.61891e-05,0.004253234,NA,11.9617032983473,9.42302064160961,14.5369546502826
"87","F1044N",87,0.00037384564,6.88037e-05,0.00392401,NA,11.6147827058605,10.0064957317669,14.444548007903
"88","F1044N",88,0.00028871244,0.0001173709,0.004110868,NA,11.3610804782907,10.3405717374958,14.4891768251992
"89","F1044N",89,0.00017766916,0.00013760736,0.004084174,NA,10.8815012927419,10.5911251077309,14.4826897542826
"90","F1044N",90,7.402884e-05,0.0001457019,0.004039684,NA,10.3398912525215,10.8108472360249,14.4717580449079
"91","F1044N",91,7.773028e-05,0.00014165462,0.004066378,NA,10.3974276670118,11.2155659437756,14.4773398142037
"92","F1044N",92,8.883456e-05,8.904002e-05,0.004368908,NA,10.5360567429033,11.0351142576211,14.563654601183
"93","F1044N",93,7.032732e-05,4.047282e-05,0.003977398,NA,10.3738704595134,10.714233506226,14.4550377321192
"94","F1044N",94,8.88346e-05,1.61891e-05,0.003941806,NA,10.5700368504453,9.74127772575735,14.4460474318341
"95","F1044N",95,0.00011474472,4.04728e-06,0.003932908,NA,10.8708525699472,9.19197240502238,14.4437875150435
"96","F1044N",96,0.00020357936,4.04728e-06,0.003523602,NA,11.2600347541382,9.19197240502238,14.3341452962978
"97","F1044N",97,0.00033312996,4.04728e-06,0.003541398,NA,11.6443978447145,9.19197240502238,14.3382270799865
"98","F1044N",98,0.0010030902,4.04728e-06,0.003870622,NA,12.4112100206779,9.19197240502238,14.4330453441719
"99","F1044N",99,0.0029648546,0,0.00362148,NA,13.2528930125992,NA,14.3553717259346
"100","F1044N",100,0.0039494376,0,0.003808338,NA,13.9368020765186,NA,14.3981740379037
"101","F1044N",101,0.0042677612,0,0.004110868,NA,14.2176006339466,NA,14.484488824883
"102","F1044N",102,0.004974736,0,0.003781644,NA,14.5642334654465,NA,14.3908921859457
"103","F1044N",103,0.004567578,4.04728e-06,0.003470216,NA,14.3836600399663,9.19197240502238,14.3025260942039
"104","F1044N",104,0.0026983496,1.214182e-05,0.00362148,NA,13.825389842662,9.53854475990322,14.3531646819802
"105","F1044N",105,0.0018248098,1.214182e-05,0.003283356,NA,13.434748007773,9.53854475990322,14.2674308602095
"106","F1044N",106,0.0016360358,1.214182e-05,0.003425724,NA,13.3161347216871,9.53854475990322,14.2979662938716
"107","F1044N",107,0.0009105538,1.214182e-05,0.003559192,NA,12.9434912938237,9.53854475990322,14.3412999174153
"108","F1044N",108,0.000777302,8.09454e-06,0.003986294,NA,12.8127060557609,9.88511711478407,14.4545786074087
"109","F1044N",109,0.0007476904,2.42836e-05,0.004306622,NA,12.7571795774521,10.9837285798514,14.5321319037356
"110","F1044N",110,0.0006699602,0.000105229,0.004440092,NA,12.6025417845336,11.5857153938148,14.5704654980122
"111","F1044N",111,0.000603335,0.000105229,0.004110866,NA,12.5352479547306,11.5857153938148,14.4911344086499
"112","F1044N",112,0.000795809,0.00010927628,0.004306622,NA,12.7140108476995,10.7878010642173,14.5413974240435
"113","F1044N",113,0.0008550328,0.00010927628,0.004164254,NA,12.7827658860349,10.7878010642173,14.5102666938921
"114","F1044N",114,0.0008550328,8.499268e-05,0.003924008,NA,12.7827658860349,10.6898373064002,14.4550970434355
"115","F1044N",115,0.0011141328,4.04728e-06,0.004101968,NA,13.1001582151158,9.19197240502238,14.4969155016339
"116","F1044N",116,0.00175078,4.04728e-06,0.004164254,NA,13.4148050683498,9.19197240502238,14.5145370050215
"117","F1044N",117,0.002764976,4.04728e-06,0.003941804,NA,13.6976670973771,9.19197240502238,14.4563259002296
"118","F1044N",118,0.004438026,4.04728e-06,0.003835028,NA,14.1419018665896,9.19197240502238,14.4293185750543
"119","F1044N",119,0.00632206,1.214182e-05,0.003746048,NA,14.7542059746408,9.53854475990322,14.4042858759474
"120","F1044N",120,0.00734736,2.428364e-05,0.00355919,NA,15.0387185837648,9.78922418876626,14.3601282036467
"121","F1044N",121,0.006992022,2.833092e-05,0.003772742,NA,14.9218972345232,9.63991124283029,14.4109259704635
"122","F1044N",122,0.005944514,2.833092e-05,0.004021886,NA,14.6174580193334,9.63991124283029,14.4751076812406
"123","F1044N",123,0.004301074,9.713452e-05,0.003843928,NA,14.2003821548981,10.1169656789885,14.4199670465739
"124","F1044N",124,0.002565098,0.00020641078,0.00414646,NA,13.779180668363,10.6517953577538,14.4947391872772
"125","F1044N",125,0.0012658922,0.00023878896,0.004288828,NA,13.1270127587353,10.9116519246308,14.529233123129
"126","F1044N",126,0.0008883456,0.0002468835,0.004199848,NA,12.7567426663759,11.1313740529248,14.5096095086248
"127","F1044N",127,0.000692169,0.00025093076,0.004271032,NA,12.5344721562082,11.2700029948771,14.5247110511792
"128","F1044N",128,0.0005404108,0.00018212716,0.004422296,NA,12.3240546138481,11.081207887691,14.5724888709108
"129","F1044N",129,0.0003664428,8.499276e-05,0.00392401,NA,12.0672514190842,10.6417440899025,14.4282780895972
"130","F1044N",130,0.0003331298,4.047276e-05,0.003861724,NA,11.861327381268,10.325703492911,14.413912909538
"131","F1044N",131,0.0003331298,2.833094e-05,0.003754948,NA,11.861327381268,10.3432637161203,14.387500899708
"132","F1044N",132,0.0002368924,2.02364e-05,0.003407926,NA,11.7364728740906,10.8014103174565,14.2999405774754
"133","F1044N",133,0.00017026636,4.452e-05,0.003461314,NA,11.3102854826243,10.8925694486539,14.3144047489954
"134","F1044N",134,0.00011104324,2.833088e-05,0.003585884,NA,10.760979038107,10.0878504924369,14.361284219208
"135","F1044N",135,0.00012584904,3.642542e-05,0.003399026,NA,10.9079260045158,10.020272699886,14.3107170134094
"136","F1044N",136,0.00019987784,5.26145e-05,0.003612578,NA,11.0877065983375,10.1597705987505,14.3604564550058
"137","F1044N",137,0.00033683124,6.880358e-05,0.003924008,NA,11.41287889396,10.2434693380692,14.4406085074807
"138","F1044N",138,0.0003331298,7.689818e-05,0.00382613,NA,11.3553424794696,10.3010061643597,14.4132365942714
"139","F1044N",139,0.00036644272,0.0001821273,0.003906212,NA,11.6962919014335,10.9601732447253,14.4384448179059
"140","F1044N",140,0.00035163692,0.00021045816,0.00404858,NA,11.5787343283064,11.2609885593604,14.4780803143298
"141","F1044N",141,0.00021098216,0.00019831636,0.003772742,NA,10.846021943662,10.9837301812961,14.4111523393105
"142","F1044N",142,0.00011844616,0.00019022182,0.003639272,NA,10.6208200561781,10.8451007451841,14.3806363518857
"143","F1044N",143,0.00014435624,0.0001618909,0.003683762,NA,10.8616146170433,10.4292126839278,14.393544093575
"144","F1044N",144,0.00010364044,5.26145e-05,0.003932906,NA,10.7018823768107,9.9145639031971,14.4562757645961
"145","F1044N",145,0.00019247504,8.09455e-05,0.00422654,NA,11.1413469493591,10.0584054541732,14.5193528362221
"146","F1044N",146,0.0003368312,0.00067184822,0.004217642,NA,12.0635668128876,11.3060135336353,14.5167721477701
"147","F1044N",147,0.0012362818,0.00199125968,0.00400409,NA,12.8276555732124,12.5809804117767,14.4555385933894
"148","F1044N",148,0.0027242614,0.0037396804,0.004128662,NA,13.7572652553346,14.0986642389168,14.4877923065997
"149","F1044N",149,0.0043269854,0.0053262104,0.003941804,NA,14.0404896672851,14.3115777661062,14.4426821389662
"150","F1044N",150,0.0054966416,0.00652825,0.00339013,NA,14.5357394981067,14.9063004900468,14.3007472109391
"151","F1044N",151,0.00631466,0.00691274,0.003603682,NA,14.9108677218721,15.0060012123197,14.3550103686658
"152","F1044N",152,0.00629245,0.00584426,0.00370156,NA,14.906105301098,14.679175446296,14.3854137047475
"153","F1044N",153,0.006151796,0.0041767848,0.003585886,NA,14.8867519043259,14.0739326838775,14.3556445024744
"154","F1044N",154,0.007199312,0.0027157202,0.003532498,NA,14.9873410083858,13.5664777844686,14.340637423082
"155","F1044N",155,0.009131454,0.0015865314,0.003710456,NA,15.171639203905,13.1225092029915,14.3981732756475
"156","F1044N",156,0.011322698,0.0006839896,0.00364817,NA,15.4084864717865,12.6136095008815,14.3838080955883
"157","F1044N",157,0.01321784,0.0005989964,0.00404858,NA,15.6319229809568,12.5340725697685,14.4749034121787
"158","F1044N",158,0.01475024,0.0005423346,0.00400409,NA,15.7809715934524,12.3143505826624,14.4621602127891
"159","F1044N",159,0.01509446,0.000501862,0.00387952,NA,15.8053943360275,12.2364578873966,14.4220266575147
"160","F1044N",160,0.01564968,0.0005180512,0.003870622,NA,15.8373093103492,12.2587031674094,14.4195108939603
"161","F1044N",161,0.01574592,0.0005625712,0.003737152,NA,15.843314553343,12.3500548305696,14.3847414171957
"162","F1044N",162,0.01537578,0.0004654366,0.003443518,NA,15.8151390214031,12.1867025669734,14.322266346178
"163","F1044N",163,0.01523512,0.0005099564,0.0035236,NA,15.8052536826892,12.3755939474853,14.3446499920483
"164","F1044N",164,0.01606796,0.0005544764,0.003639272,NA,15.8543328184782,12.4598365816721,14.3821691233274
"165","F1044N",165,0.0161605,0.0004937672,0.003523598,NA,15.8591899968624,12.3594179893684,14.3462103891559
"166","F1044N",166,0.01550536,0.0005140036,0.003808334,NA,15.8142207541702,12.3902481723967,14.414227022972
"167","F1044N",167,0.01508338,0.0004816254,0.00369266,NA,15.7763583210144,12.2809393838351,14.3830260889474
"168","F1044N",168,0.01442082,0.0004371056,0.00347911,NA,15.721821309671,12.0920480033231,14.3166711393543
"169","F1044N",169,0.01269224,0.0003318764,0.003772744,NA,15.6016549179368,11.7572523048086,14.388794226821
"170","F1044N",170,0.010674956,0.00024283648,0.003906214,NA,15.4535935383738,11.1301539772677,14.4297532354839
"171","F1044N",171,0.00973108,0.00011737096,0.00356809,NA,15.3633179132065,10.6963430254109,14.3459388726338
"172","F1044N",172,0.009061128,8.904004e-05,0.003665968,NA,15.2829557197652,10.4940227083043,14.372645224136
"173","F1044N",173,0.00790258,8.094544e-05,0.003986294,NA,15.1240701073134,10.4267279786037,14.465412183559
"174","F1044N",174,0.006592268,0.00010118184,0.003852824,NA,14.9282566689722,10.5479554388088,14.4358014977551
"175","F1044N",175,0.005463328,0.00013760736,0.003888416,NA,14.7380375682859,11.0084724574076,14.4454419442358
"176","F1044N",176,0.004408418,0.00016189108,0.0039596,NA,14.535045317875,11.1917310979421,14.4662399477612
"177","F1044N",177,0.003497864,0.00016189108,0.003888416,NA,14.3120173983547,11.1917310979421,14.4471778607162
"178","F1044N",178,0.002957454,0.0001537965,0.003941804,NA,14.1451255024577,11.0895656437493,14.4591814896582
"179","F1044N",179,0.002909334,0.0001092765,0.003950702,NA,14.1325302179202,10.9644905844673,14.4612979165583
"180","F1044N",180,0.00400126,6.88037e-05,0.004529072,NA,14.3186841830983,10.7878016132843,14.5748949532568
"181","F1044N",181,0.006262846,2.83309e-05,0.005018462,NA,14.631220966537,10.4344236709182,14.6785363239132
"182","F1044N",182,0.009027812,1.61891e-05,0.00533879,NA,15.0267293445174,9.74127772575735,14.7528492095903
"183","F1044N",183,0.01170765,1.61891e-05,0.00533879,NA,15.4287546973303,9.74127772575735,14.7528492095903
"184","F1044N",184,0.013617602,2.023638e-05,0.005614628,NA,15.6838279335792,9.55817595217903,14.8093303290828
"185","F1044N",185,0.0138434,2.833092e-05,0.005089646,NA,15.7074311592373,9.63991124283029,14.7093749772602
"186","F1044N",186,0.012533084,2.833092e-05,0.004662542,NA,15.5849491351224,9.63991124283029,14.6223111827118
"187","F1044N",187,0.010401064,2.428364e-05,0.004920584,NA,15.3666066999436,9.78922418876626,14.6669399704815
"188","F1044N",188,0.008083966,1.214182e-05,0.004769318,NA,15.0903026287402,9.53854475990322,14.6308635458119
"189","F1044N",189,0.005866794,1.618908e-05,0.004422296,NA,14.7280004844673,9.88511711478407,14.5567886282176
"190","F1044N",190,0.004153016,8.09454e-06,0.00436001,NA,14.3552743513329,9.88511711478407,14.5407800455162
"191","F1044N",191,0.002887124,2.023636e-05,0.004440092,NA,14.0164619551201,10.0878500806382,14.5602549257188
"192","F1044N",192,0.002061702,6.880356e-05,0.004128662,NA,13.725698728036,10.6175253072293,14.5050041517481
"193","F1044N",193,0.001536098,0.00017403256,0.00413756,NA,13.5001789294161,11.0756605509679,14.5073163222366
"194","F1044N",194,0.0013029078,0.00023878882,0.003906214,NA,13.3455412134679,11.6249664894018,14.4363099880527
"195","F1044N",195,0.0012399838,0.00029545062,0.003683766,NA,13.3009128210466,11.6661787148836,14.3656546522317
"196","F1044N",196,0.0012473858,0.0003399706,0.003674868,NA,13.3060406853868,11.9742676289473,14.363582089997
"197","F1044N",197,0.0012325798,0.0003197344,0.00339903,NA,13.2939155623726,11.866469270057,14.2973754269666
"198","F1044N",198,0.0012325798,0.0002468836,0.003301152,NA,13.2939155623726,11.630738555881,14.2703403965055
"199","F1044N",199,0.001321414,0.0002104582,0.003683764,NA,13.3674602566992,11.492109119769,14.3770433712494
"200","F1044N",200,0.00141395,0.0001861746,0.003861722,NA,13.4300785972063,11.3801861386676,14.4354248839239
"201","F1044N",201,0.001539798,0.0001861746,0.003621476,NA,13.501666082023,11.3801861386676,14.3693763633131
"202","F1044N",202,0.001650842,0.0001902218,0.003657068,NA,13.5785489247718,11.4068918877364,14.3792549418026
"203","F1044N",203,0.00169526,0.0002185526,0.003772742,NA,13.6110531874326,11.5326132078208,14.4108356340907
"204","F1044N",204,0.0016064258,0.0002023636,0.003576986,NA,13.537508493106,11.4150565337201,14.3633011877457
"205","F1044N",205,0.001439861,0.0002185526,0.003817232,NA,13.405228840232,11.4961491435416,14.4220995810184
"206","F1044N",206,0.0012103726,0.00016998534,0.004146458,NA,13.2461169168312,11.1069670431363,14.5079663263345
"207","F1044N",207,0.0010215986,0.00014974896,0.004119764,NA,13.0896977161583,10.910801110174,14.5006035113994
"208","F1044N",208,0.0008846446,0.00013760716,0.004333316,NA,12.9655319725593,10.8661723999111,14.5483539084736
"209","F1044N",209,0.0007921086,0.00014570176,0.004431194,NA,12.8411943637476,10.9334671296118,14.5735300224947
"210","F1044N",210,0.000669961,0.00014570176,0.00418205,NA,12.6085641117314,10.9334671296118,14.5121838167711
"211","F1044N",211,0.000503396,0.00014974904,0.00400409,NA,12.1805503492964,11.0145603159534,14.4703653585727
"212","F1044N",212,0.0003627412,0.00013760722,0.004057478,NA,11.7501978081179,11.1955546333187,14.4848295300927
"213","F1044N",213,0.0002331908,8.904002e-05,0.003657068,NA,11.4138465331182,11.0351142576211,14.38325324412
"214","F1044N",214,0.00012955044,6.070902e-05,0.003541394,NA,10.7403872925926,10.9837294034518,14.3531385938754
"215","F1044N",215,7.402884e-05,1.61891e-05,0.003532496,NA,10.4728092435665,9.74127772575735,14.3505579054234
"216","F1044N",216,7.402884e-05,4.04728e-06,0.003817232,NA,10.4728092435665,9.19197240502238,14.4138255128207
"217","F1044N",217,5.552164e-05,4.04728e-06,0.004110866,NA,10.3930499247457,9.19197240502238,14.4787808971486
"218","F1044N",218,2.591004e-05,4.04728e-06,0.004279928,NA,9.99852812165753,9.19197240502238,14.5280611242201
"219","F1044N",219,2.22086e-05,1.214182e-05,0.004119766,NA,10.8944069557203,9.53854475990322,14.4770832362191
"220","F1044N",220,2.591004e-05,2.428362e-05,0.00427993,NA,9.99852812165753,10.231690705064,14.5190976407868
"221","F1044N",221,3.70144e-06,2.83309e-05,0.004021888,NA,9.10264928759473,9.88511793838349,14.462687865705
"222","F1044N",222,1.110432e-05,3.237818e-05,0.003621478,NA,9.4492228778747,9.71183155504321,14.3676759560016
"223","F1044N",223,1.110432e-05,3.642546e-05,0.003639274,NA,9.4492228778747,9.60785972503905,14.3722216178286
"224","F1044N",224,1.110432e-05,5.261452e-05,0.003746048,NA,9.4492228778747,9.82758201805251,14.4076071519741
"225","F1044N",225,7.40288e-06,0.00015784364,0.003532496,NA,9.79579646815467,10.230562786881,14.3493675891071
"226","F1044N",226,1.110432e-05,0.00036830236,0.003452414,NA,9.4492228778747,11.0246213187714,14.3280455852716
"227","F1044N",227,3.70144e-06,0.00047353148,0.003665966,NA,9.10264928759473,11.6837883991371,14.3842262111372
"228","F1044N",228,3.331304e-05,0.0006232806,0.003665966,NA,10.1423714092584,12.4113053189817,14.3842262111372
"229","F1044N",229,3.331304e-05,0.001028007,0.003888416,NA,10.1423714092584,12.9856411196413,14.4424373159291
"230","F1044N",230,3.331304e-05,0.0010037234,0.00387062,NA,10.1423714092584,12.9410124917384,14.4367226230879
"231","F1044N",231,2.96116e-05,0.0008661156,0.003790538,NA,11.1820935309222,12.7358414435806,14.4128532003314
"232","F1044N",232,3.331304e-05,0.0009632492,0.003763844,NA,10.1423714092584,12.8630382495136,14.4066350684317
"233","F1044N",233,3.70144e-06,0.000841831,0.004021886,NA,9.10264928759473,12.5514093909253,14.4630448435134
"234","F1044N",234,3.70144e-06,0.0004654356,0.003950702,NA,9.10264928759473,12.1317120747432,14.4461927348707
"235","F1044N",235,2.220864e-05,0.0004451992,0.004333316,NA,9.90736824381178,12.0849890394859,14.5430714583427
"236","F1044N",236,2.591008e-05,0.00038044282,0.00453797,NA,9.63912859173943,11.7158236840473,14.5991945943095
"237","F1044N",237,3.331296e-05,0.00017403282,0.004351112,NA,10.0053326879621,11.3638316459301,14.5492321003436
"238","F1044N",238,0.00014065476,0.00017403282,0.00404858,NA,10.6214858885273,11.3638316459301,14.4812583810185
"239","F1044N",239,0.00021838496,0.00014570182,0.003941804,NA,10.9266229529654,11.1705335403332,14.4529759751705
"240","F1044N",240,0.00076619776,0.00021855262,0.003639272,NA,11.6108228417468,11.3371530628236,14.3806177912909
"241","F1044N",241,0.00267244032,0.0003925854,0.003790538,NA,12.8600442953696,12.0196603755875,14.4138649483425
"242","F1044N",242,0.005367096,0.0005301926,0.003924008,NA,13.9592050736113,12.1593944213063,14.4507793060335
"243","F1044N",243,0.0079692142,0.000550429,0.00382613,NA,14.6049023728659,12.2564960794933,14.4227077538529
"244","F1044N",244,0.010497304,0.0005868544,0.004217642,NA,15.3073541384014,12.4397542258682,14.5112552579924
"245","F1044N",245,0.012447964,0.0004775782,0.004351112,NA,15.6056852903355,12.1780881427421,14.5464334842422
